original index,load power (kW),solar power (kW),battery power (kW),battery SoC (kWh),solar capacity (kW),battery capacity (kWh),battery peak power (kW)
1514743800,0.5284199973547921,0.0,-0.0006200000247919999,0.847,5.05740000725,6.52,3.0
1514744100,0.554412662674779,-0.00163265302473,-0.000380000018049,0.847,5.05740000725,6.52,3.0
1514744400,0.5313368582989381,-0.00215686269689,-0.000780000037048,0.847,5.05740000725,6.52,3.0
1514744700,0.5190526384246781,-0.00163265302473,-0.000820000038948,0.847,5.05740000725,6.52,3.0
1514745000,0.519853044062689,-0.00119999997318,-0.000653061255509,0.847,5.05740000725,6.52,3.0
1514745300,0.48263999395039797,0.0,-0.000640000030398,0.847,5.05740000725,6.52,3.0
1514745600,0.43030000596345,-0.00019999999553,-0.00070000003092,0.847,5.05740000725,6.52,3.0
1514745900,0.44087999918064097,-0.0137999996915,-0.000880000037141,0.847,5.05740000725,6.52,3.0
1514746200,0.445917134128548,-0.022857142346200003,-0.000660000031348,0.847,5.05740000725,6.52,3.0
1514746500,0.448863595957506,-0.0273469381643,-0.000916666710206,0.847,5.05740000725,6.52,3.0
1514746800,0.32849999370992,-0.026799999401,-0.00070000003092,0.847,5.05740000725,6.52,3.0
1514747100,0.280844895492278,-0.0275510197923,-0.000693877583978,0.847,5.05740000725,6.52,3.0
1514747400,0.270779591154739,-0.028367346304700006,-0.000612244927039,0.847,5.05740000725,6.52,3.0
1514747700,0.240673468478301,-0.0271428565362,-0.000530612270101,0.847,5.05740000725,6.52,3.0
1514748000,0.23502000071374798,-0.0503999997303,-0.000620000029448,0.847,5.05740000725,6.52,3.0
1514748300,0.348624491149055,-0.0683673470832,-0.0008571428978550001,0.847,5.05740000725,6.52,3.0
1514748600,0.30984000233207,-0.0910000018775,-0.00084000003757,0.847,5.05740000725,6.52,3.0
1514748900,0.322787755610482,-0.0816326548098,-0.000755102076682,0.847,5.05740000725,6.52,3.0
1514749200,0.308444899554775,-0.112448979853,-0.000795918402775,0.847,5.05740000725,6.52,3.0
1514749500,0.35750203904421196,-0.159387754542,-0.000714285748212,0.847,5.05740000725,6.52,3.0
1514749800,1.013879987988799,-0.14440000012499998,-0.000480000022799,0.847,5.05740000725,6.52,3.0
1514750100,1.014122440980682,-0.168367347547,-0.000755102076682,0.847,5.05740000725,6.52,3.0
1514750400,0.9977624653593979,-0.22612245168,-0.000640000030398,0.847,5.05740000725,6.52,3.0
1514750700,1.036055297917448,-0.288235297974,-0.000620000029448,0.847,5.05740000725,6.52,3.0
1514751000,0.4422693868323,-0.406122448493,0.0026530612032,0.847,5.05740000725,6.52,3.0
1514751300,0.1815877522479001,-0.4542857104420001,0.258897957981,0.847,5.05740000725,6.52,3.0
1514751600,0.11525184340379999,-0.339591841917,0.221339998543,0.901736842105,5.05740000725,6.52,3.0
1514751900,0.09865714375086602,-0.384081632507,0.286224488701,0.912,5.05740000725,6.52,3.0
1514752200,0.10344897739419989,-0.6289999991659999,0.506551021824,0.939789473684,5.05740000725,6.52,3.0
1514752500,0.10809795293246996,-0.6657142839869999,0.550816330983,0.9924444444439999,5.05740000725,6.52,3.0
1514752800,0.39461224376835996,-0.503061222179,0.117448978582,1.043,5.05740000725,6.52,3.0
1514753100,0.4154599949718,-0.817999997139,0.385940002203,1.043,5.05740000725,6.52,3.0
1514753400,0.41931836592682,-0.929387754324,0.5054693885,1.09773684211,5.05740000725,6.52,3.0
1514753700,0.41317550766647,-1.0065306048,0.589755097214,1.14411111111,5.05740000725,6.52,3.0
1514754000,0.41368163625419996,-1.09795918513,0.66387754922,1.19827777778,5.05740000725,6.52,3.0
1514754300,0.33482000496540004,-1.21540000439,0.8681799995899999,1.26926315789,5.05740000725,6.52,3.0
1514754600,0.38883962060602006,-1.3385416617,0.948102041167,1.35094444444,5.05740000725,6.52,3.0
1514754900,2.3503224561392,-1.4618367370299998,-0.804285717862,1.369,5.05740000725,6.52,3.0
1514755200,0.40017959035150025,-1.5761999964700002,1.1120204074,1.3758421052599998,5.05740000725,6.52,3.0
1514755500,0.34946530361059985,-1.70551020515,1.34524490152,1.48816666667,5.05740000725,6.52,3.0
1514755800,0.17734571951006994,-1.83428571905,1.64733999968,1.62626315789,5.05740000725,6.52,3.0
1514756100,0.17932515956477021,-1.9495918264200005,1.7636666670400003,1.77805555556,5.05740000725,6.52,3.0
1514756400,0.1880489387453999,-2.06775506175,1.87730612317,1.94878947368,5.05740000725,6.52,3.0
1514756700,0.6240653631500002,-2.1900000523500003,1.68273469106,2.1185,5.05740000725,6.52,3.0
1514757000,0.2766856713190001,-2.32244893483,1.91216326307,2.2678947368399998,5.05740000725,6.52,3.0
1514757300,0.36502004105241975,-2.45000004768,2.0893800067900004,2.45533333333,5.05740000725,6.52,3.0
1514757600,0.39471829464093017,-2.57693871673,2.17502042225,2.64033333333,5.05740000725,6.52,3.0
1514757900,1.6455918983469995,-2.6918367901599995,1.14824489147,2.8269473684200004,5.05740000725,6.52,3.0
1514758200,0.9340530217269998,-2.7951019978,1.74544897523,2.90952631579,5.05740000725,6.52,3.0
1514758500,0.4266571831936798,-2.90775514136,2.4738979582900003,3.1109444444400003,5.05740000725,6.52,3.0
1514758800,0.9425550904827003,-3.00612244314,2.09036735217,3.32152631579,5.05740000725,6.52,3.0
1514759100,0.7070999864517999,-3.11219998837,2.3503000021,3.50583333333,5.05740000725,6.52,3.0
1514759400,0.7869143126174,-3.21469391122,2.40997959643,3.72626315789,5.05740000725,6.52,3.0
1514759700,0.6382162809428205,-3.30306117389,2.66024489305,3.9515555555599997,5.05740000725,6.52,3.0
1514760000,0.6509224731546004,-3.3967347193700004,2.71661224657,4.17961111111,5.05740000725,6.52,3.0
1514760300,0.7494571663020001,-3.49326531255,2.68040814692,4.4056315789500005,5.05740000725,6.52,3.0
1514760600,0.6455509721949999,-3.59102035055,2.75546938059,4.63616666667,5.05740000725,6.52,3.0
1514760900,0.6030600649119997,-3.67820006847,2.77634000301,4.86905263158,5.05740000725,6.52,3.0
1514761200,0.7211469334250012,-3.7442857197400015,2.79993878579,5.10683333333,5.05740000725,6.52,3.0
1514761500,0.8349019968570002,-3.80877546388,2.82467346775,5.33231578947,5.05740000725,6.52,3.0
1514761800,0.7086980316559996,-3.90020413788,2.85030610707,5.57427777778,5.05740000725,6.52,3.0
1514762100,0.777979654555,-3.98571435286,2.87573469902,5.80236842105,5.05740000725,6.52,3.0
1514762400,0.6741439450230015,-4.0712500711300015,2.8503061314,6.04133333333,5.05740000725,6.52,3.0
1514762700,0.6262530462499996,-4.12659999847,1.81934694125,6.235,5.05740000725,6.52,3.0
1514763000,0.5357200336480004,-4.06940001488,0.532279996872,6.324,5.05740000725,6.52,3.0
1514763300,0.5880163325909975,-4.1046938701599975,0.376877546919,6.3547894736799995,5.05740000725,6.52,3.0
1514763600,0.5740163951729995,-3.98530614619,0.35548979469700004,6.389,5.05740000725,6.52,3.0
1514763900,0.5561429024449995,-3.94142859809,0.356285713765,6.39261111111,5.05740000725,6.52,3.0
1514764200,0.5636326688979998,-3.93040817125,0.356775511892,6.454,5.05740000725,6.52,3.0
1514764500,0.5641999834759996,-3.78340001583,0.256600001454,6.454,5.05740000725,6.52,3.0
1514764800,0.566942846631,-3.62571428747,0.134571425769,6.454,5.05740000725,6.52,3.0
1514765100,0.535477545749,-3.62346939651,0.125591833981,6.457666666670001,5.05740000725,6.52,3.0
1514765400,0.47071758376289985,-3.6538775697,-0.0064400001429,6.52,5.05740000725,6.52,3.0
1514765700,0.34303267093807,-3.76920001507,-0.00663265319807,6.52,5.05740000725,6.52,3.0
1514766000,0.33662000509068024,-3.94680000782,-0.00682000013068,6.52,5.05740000725,6.52,3.0
1514766300,0.5023714292751897,-3.83510203264,-0.00646938786519,6.52,5.05740000725,6.52,3.0
1514766600,0.5211836651970803,-3.76755103773,-0.00663265321708,6.52,5.05740000725,6.52,3.0
1514766900,0.5014898304801307,-3.9777551621800007,-0.00673469405013,6.52,5.05740000725,6.52,3.0
1514767200,0.5572800331963998,-3.92960003853,-0.006880000196399999,6.52,5.05740000725,6.52,3.0
1514767500,0.5621020498143596,-3.48469389215,-0.006408163384359999,6.487,5.05740000725,6.52,3.0
1514767800,0.5771999995805008,-3.4959999942800004,-0.0066000001505,6.454,5.05740000725,6.52,3.0
1514768100,0.4892832386001702,-3.49816323786,-0.00672000017017,6.454,5.05740000725,6.52,3.0
1514768400,0.46087345601030005,-3.37699999809,-0.0066734695503000005,6.454,5.05740000725,6.52,3.0
1514768700,0.5366530824882405,-3.3540816404400005,-0.00657142869824,6.454,5.05740000725,6.52,3.0
1514769000,0.87035917611369,-3.53530611797,-0.006653061383689999,6.454,5.05740000725,6.52,3.0
1514769300,0.68521999672378,-3.74099999905,-0.00662000015378,6.454,5.05740000725,6.52,3.0
1514769600,0.60041220320708,-3.76897956887,-0.00663265321708,6.454,5.05740000725,6.52,3.0
1514769900,0.58016003463116,-3.74900001526,-0.00636000011116,6.454,5.05740000725,6.52,3.0
1514770200,0.6009184010504702,-3.69530615028,-0.00661224505047,6.454,5.05740000725,6.52,3.0
1514770500,0.5864857147901299,-3.74755102761,-0.00673469405013,6.454,5.05740000725,6.52,3.0
1514770800,0.5884122533936904,-3.76795919087,-0.006653061383689999,6.42511111111,5.05740000725,6.52,3.0
1514771100,0.58387758460435,-3.83510206184,-0.00677551036435,6.389,5.05740000725,6.52,3.0
1514771400,0.5288857616838598,-4.04469392251,-0.00659183688386,6.389,5.05740000725,6.52,3.0
1514771700,0.51744898027435,-3.80285716057,-0.006591836874350001,6.389,5.05740000725,6.52,3.0
1514772000,0.5192571779390698,-3.92122453086,-0.00663265317907,6.389,5.05740000725,6.52,3.0
1514772300,0.5271800186472193,-4.01800002575,-0.00658000014722,6.389,5.05740000725,6.52,3.0
1514772600,0.5388367474914801,-4.0295918523,-0.006244898051479999,6.389,5.05740000725,6.52,3.0
1514772900,0.5567796072116402,-3.81061225521,-0.00636734704164,6.389,5.05740000725,6.52,3.0
1514773200,2.2970734945132802,-4.06000002063,-0.00667346949328,6.389,5.05740000725,6.52,3.0
1514773500,2.96534004297241,-3.9318000412,-0.006540000103409999,6.389,5.05740000725,6.52,3.0
1514773800,0.8960040704997208,-3.6124489891300007,-0.00675510215972,6.389,5.05740000725,6.52,3.0
1514774100,2.19729796187419,-3.78142859011,-0.00646938788419,6.389,5.05740000725,6.52,3.0
1514774400,2.62095515178791,-3.91224493299,-0.00651020420791,6.389,5.05740000725,6.52,3.0
1514774700,0.9023591936161801,-3.80448980234,-0.00646938784618,6.389,5.05740000725,6.52,3.0
1514775000,0.4521102014824496,-3.64489794751,-0.00661224501245,6.389,5.05740000725,6.52,3.0
1514775300,0.4505599865525398,-3.5114000082,-0.00636000009254,6.389,5.05740000725,6.52,3.0
1514775600,0.498204104377169,-3.5075510277999995,-0.00665306131717,6.389,5.05740000725,6.52,3.0
1514775900,0.5306530535285798,-3.57020406334,-0.006448979698579999,6.389,5.05740000725,6.52,3.0
1514776200,1.1379469624897403,-3.76795920061,-0.00638775517974,6.389,5.05740000725,6.52,3.0
1514776500,1.04754290632164,-3.64877555322,-0.00636734704164,6.389,5.05740000725,6.52,3.0
1514776800,1.41985304572427,-3.84897958502,-0.0066734694742700005,6.389,5.05740000725,6.52,3.0
1514777100,1.05168571275584,-3.67469387152,-0.006591836845840001,6.389,5.05740000725,6.52,3.0
1514777400,1.52417550119742,-3.8524489792,-0.00632653072742,6.389,5.05740000725,6.52,3.0
1514777700,1.2987199813380799,-3.86159998417,-0.00652000012808,6.389,5.05740000725,6.52,3.0
1514778000,1.6955020520522996,-3.89061226285,-0.006489796022300001,6.389,5.05740000725,6.52,3.0
1514778300,1.53093878590493,-4.10714287174,-0.00679591845493,6.389,5.05740000725,6.52,3.0
1514778600,1.4217632824558506,-4.23775508939,-0.00640816335585,6.389,5.05740000725,6.52,3.0
1514778900,1.1263633028039401,-4.16816329469,-0.00660000010394,6.389,5.05740000725,6.52,3.0
1514779200,1.4769673452164795,-4.46571428922,0.00934693866352,6.389,5.05740000725,6.52,3.0
1514779500,1.4760936567999998,-4.73479166627,0.12089795969,6.389,5.05740000725,6.52,3.0
1514779800,0.9473509354739997,-4.73439998627,0.121448979846,6.389,5.05740000725,6.52,3.0
1514780100,1.1091600297380002,-4.53580001116,0.121039999872,6.389,5.05740000725,6.52,3.0
1514780400,1.0592000230760004,-4.49632654385,0.121326531074,6.389,5.05740000725,6.52,3.0
1514780700,1.0544600422760007,-4.346800022130001,0.121339999884,6.389,5.05740000725,6.52,3.0
1514781000,1.0530816334319995,-4.53632652516,0.121244898408,6.41978947368,5.05740000725,6.52,3.0
1514781300,1.0706407769879998,-4.58142853756,0.121387755232,6.454,5.05740000725,6.52,3.0
1514781600,1.0562000015809998,-3.98755102741,0.121551020869,6.454,5.05740000725,6.52,3.0
1514781900,0.9568204129239999,-2.01591837528,-0.196102039394,6.454,5.05740000725,6.52,3.0
1514782200,0.949000023757,-1.47440001369,-0.288599999249,6.39926315789,5.05740000725,6.52,3.0
1514782500,0.9094367314130001,-0.830000000341,-0.217836733641,6.389,5.05740000725,6.52,3.0
1514782800,1.0580081867291997,-3.66653063346,0.0191224485408,6.389,5.05740000725,6.52,3.0
1514783100,1.06658365670457,-4.10979589394,-0.0023877551845700004,6.389,5.05740000725,6.52,3.0
1514783400,1.0438485680656,-4.35142855742,0.0509800004144,6.389,5.05740000725,6.52,3.0
1514783700,1.0434449438379994,-4.32979594445,0.089551021402,6.389,5.05740000725,6.52,3.0
1514784000,0.84276738270158,-2.89489796332,-0.0014693869315799998,6.389,5.05740000725,6.52,3.0
1514784300,0.7476245215790001,-1.6412245156799998,-0.124999998479,6.389,5.05740000725,6.52,3.0
1514784600,0.7925020362044006,-4.2871428411800006,0.0270408169956,6.389,5.05740000725,6.52,3.0
1514784900,0.7922244982596003,-3.16122450391,0.0270000007004,6.389,5.05740000725,6.52,3.0
1514785200,0.9049918385061018,-3.955510222180002,0.0269183680339,6.389,5.05740000725,6.52,3.0
1514785500,1.2127959134395998,-3.8597959207,0.0270000007004,6.389,5.05740000725,6.52,3.0
1514785800,2.750036733081,-3.06795917603,-0.4068775590300001,6.34927777778,5.05740000725,6.52,3.0
1514786100,1.057914295946,-3.29244900115,0.396734695654,6.35821052632,5.05740000725,6.52,3.0
1514786400,1.0763151025439999,-3.17104165753,0.26332652994600003,6.389,5.05740000725,6.52,3.0
1514786700,0.9908897953840999,-0.604399996996,-0.422489795758,6.389,5.05740000725,6.52,3.0
1514787000,0.7780163339288,-0.359183678213,-0.431632655616,6.33122222222,5.05740000725,6.52,3.0
1514787300,0.7079510197968699,-0.478163265452,-0.237387754175,6.324,5.05740000725,6.52,3.0
1514787600,0.71398898109434,-0.6624489815869999,-0.0469399994984,6.324,5.05740000725,6.52,3.0
1514787900,0.71678366606181,-0.5237999928,-0.189183673384,6.28978947368,5.05740000725,6.52,3.0
1514788200,0.7948081536219599,-0.5724489713199999,-0.220959182296,6.259,5.05740000725,6.52,3.0
1514788500,0.8103101921370001,-1.2932652898,0.325755099538,6.259,5.05740000725,6.52,3.0
1514788800,0.7287342890792,-0.795714288342,0.084779999461,6.27610526316,5.05740000725,6.52,3.0
1514789100,0.7177104569149999,-1.47489796123,0.578187504851,6.324,5.05740000725,6.52,3.0
1514789400,0.725419999438,-1.48639999986,0.194380003214,6.324,5.05740000725,6.52,3.0
1514789700,0.760370746781,-1.35916666562,0.191795919927,6.37816666667,5.05740000725,6.52,3.0
1514790000,0.8619510240124999,-0.7973469422789999,-0.098204081802,6.389,5.05740000725,6.52,3.0
1514790300,0.8250448991316999,-0.960816327406,0.0225714290163,6.389,5.05740000725,6.52,3.0
1514790600,0.84814693906907,-0.828979591934,-0.0173673471008,6.389,5.05740000725,6.52,3.0
1514790900,0.8278385242450401,-0.6975510242030001,-0.131687500048,6.3547894736799995,5.05740000725,6.52,3.0
1514791200,0.82701632612118,-0.703469387123,-0.122346939025,6.324,5.05740000725,6.52,3.0
1514791500,0.84246940787465,-0.657959203331,-0.178510204566,6.324,5.05740000725,6.52,3.0
1514791800,0.8651988169595299,-0.6785416739679999,-0.18985714292,6.324,5.05740000725,6.52,3.0
1514792100,0.84935102844347,-0.6906122516609999,-0.158938776778,6.324,5.05740000725,6.52,3.0
1514792400,0.860334695304648,-0.67060000062,-0.188734694707,6.26261111111,5.05740000725,6.52,3.0
1514792700,1.0973527262129,-0.6370833367109999,-0.482469389937,6.259,5.05740000725,6.52,3.0
1514793000,0.8448204167484701,-0.6167347017600001,-0.228285714984,6.22478947368,5.05740000725,6.52,3.0
1514793300,0.84363674569601,-0.544693889058,-0.29214285679,6.194,5.05740000725,6.52,3.0
1514793600,0.790963261415217,-0.457959179976,-0.333204081472,6.194,5.05740000725,6.52,3.0
1514793900,0.76790204277342,-0.3873469397730001,-0.377755103063,6.13147368421,5.05740000725,6.52,3.0
1514794200,0.76693470345447,-0.336000007391,-0.427734696135,6.12438888889,5.05740000725,6.52,3.0
1514794500,0.7764816433597099,-0.29000000904,-0.485081634351,6.063,5.05740000725,6.52,3.0
1514794800,0.8079833353843601,-0.20999999983,-0.590583335608,6.02878947368,5.05740000725,6.52,3.0
1514795100,0.8453836759978299,-0.150408166252,-0.6927755097949999,5.97272222222,5.05740000725,6.52,3.0
1514795400,0.885759183311119,-0.13918367590800002,-0.745775507421,5.91247368421,5.05740000725,6.52,3.0
1514795700,0.861390311437752,-0.0931250015274,-0.769265309888,5.846,5.05740000725,6.52,3.0
1514796000,0.90721224917348,-0.0824489804099,-0.819163268926,5.78147368421,5.05740000725,6.52,3.0
1514796300,0.8839426018274199,-0.0777551021655,-0.814187498142,5.70811111111,5.05740000725,6.52,3.0
1514796600,1.9104501641099,-0.051458333036900006,-1.52859183477,5.63436842105,5.05740000725,6.52,3.0
1514796900,2.8948979705119005,-0.0297999993339,-2.54289796888,5.43283333333,5.05740000725,6.52,3.0
1514797200,1.1058546916832104,-0.026734693280000003,-1.0827199983600002,5.281,5.05740000725,6.52,3.0
1514797500,2.4273306205258005,-0.0285714279328,-2.08595918636,5.15036842105,5.05740000725,6.52,3.0
1514797800,3.2864775502273997,-0.029999999329400007,-2.55687755711,4.94405555556,5.05740000725,6.52,3.0
1514798100,1.5954653203849,-0.029999999329400007,-1.5542653203,4.76622222222,5.05740000725,6.52,3.0
1514798400,1.01745305489501,-0.029999999329400007,-0.996653055658,4.6529473684200005,5.05740000725,6.52,3.0
1514798700,0.83236000120659,-0.029999999329400007,-0.801160001755,4.571222222219999,5.05740000725,6.52,3.0
1514799000,0.79148162778912,-0.029999999329400007,-0.770081628342,4.49805263158,5.05740000725,6.52,3.0
1514799300,0.74342449195338,-0.0293877544452,-0.712836737535,4.433,5.05740000725,6.52,3.0
1514799600,0.77488979831641,-0.0207999995351,-0.752489797923,4.361157894740001,5.05740000725,6.52,3.0
1514799900,0.7460122526307,-0.012653060941700002,-0.498959185194,4.303,5.05740000725,6.52,3.0
1514800200,0.73564081782966,-0.00999999977648,-0.721040818156,4.25244444444,5.05740000725,6.52,3.0
1514800500,0.78064489890888,-0.009183673264120002,-0.773061225609,4.1824210526300005,5.05740000725,6.52,3.0
1514800800,0.78305305776532,0.0,-0.780653058266,4.10357894737,5.05740000725,6.52,3.0
1514801100,0.84026530894466,0.0,-0.839265308818,4.02394444444,5.05740000725,6.52,3.0
1514801400,0.6712530629561,0.0,-0.690653062597,3.95533333333,5.05740000725,6.52,3.0
1514801700,0.616685716303411,0.0,-0.61728571629,3.89810526316,5.05740000725,6.52,3.0
1514802000,0.7207959141091002,0.0,-0.7217959141240001,3.83231578947,5.05740000725,6.52,3.0
1514802300,0.6532693863510199,0.0,-0.651469386354,3.7737777777800003,5.05740000725,6.52,3.0
1514802600,0.72015918465502,0.0,-0.714959184734,3.70573684211,5.05740000725,6.52,3.0
1514802900,0.68513877796484,0.0,-0.692938777865,3.64073684211,5.05740000725,6.52,3.0
1514803200,0.65062916588011,0.0,-0.653229165822,3.5823333333300003,5.05740000725,6.52,3.0
1514803500,0.6386000038308001,0.0,-0.628600003719,3.52,5.05740000725,6.52,3.0
1514803800,0.6263510199412,0.0,-0.638551019892,3.45842105263,5.05740000725,6.52,3.0
1514804100,0.596204085537352,0.0,-0.597204085515,3.39722222222,5.05740000725,6.52,3.0
1514804400,0.588518369652941,0.0,-0.588918369644,3.34666666667,5.05740000725,6.52,3.0
1514804700,0.55039592140119,0.0,-0.555795921355,3.29421052632,5.05740000725,6.52,3.0
1514805000,0.506448980497,0.0,-0.506448980497,3.249,5.05740000725,6.52,3.0
1514805300,0.6149673407471901,0.0,-0.6103673407010001,3.194,5.05740000725,6.52,3.0
1514805600,0.6102204132924299,0.0,-0.614020413282,3.129,5.05740000725,6.52,3.0
1514805900,0.600224489380352,0.0,-0.601224489358,3.07426315789,5.05740000725,6.52,3.0
1514806200,0.604240816645881,0.0,-0.605040816628,3.01705555556,5.05740000725,6.52,3.0
1514806500,0.5997183679154701,0.0,-0.5999183679110001,2.96478947368,5.05740000725,6.52,3.0
1514806800,0.62077959707016,0.0,-0.62297959717,2.9083333333300003,5.05740000725,6.52,3.0
1514807100,0.5004122445098771,0.0,-0.4996122444160001,2.85773684211,5.05740000725,6.52,3.0
1514807400,0.58602856860829,0.0,-0.587428568577,2.803,5.05740000725,6.52,3.0
1514807700,0.5672244865907,0.0,-0.569224486546,2.74142105263,5.05740000725,6.52,3.0
1514808000,0.558420406142411,0.0,-0.559020406129,2.68744444444,5.05740000725,6.52,3.0
1514808300,0.557489800738352,0.0,-0.558489800716,2.6387894736799997,5.05740000725,6.52,3.0
1514808600,0.549444899446881,0.0,-0.550244899429,2.58966666667,5.05740000725,6.52,3.0
1514808900,0.544799998067352,0.0,-0.545799998045,2.542,5.05740000725,6.52,3.0
1514809200,0.54398750604447,0.0,-0.54418750604,2.477,5.05740000725,6.52,3.0
