original index,load power (kW),solar power (kW),battery power (kW),battery SoC (kWh),solar capacity (kW),battery capacity (kWh),battery peak power (kW)
1521609000,10.167770889947,-1.52583333105,0.8720624980830001,8.232,5.07333336274,9.8,5.0
1521609300,10.164506115518,-1.45387757554,0.8635714321719999,8.32484210526,5.07333336274,9.8,5.0
1521609600,10.159126547494001,-1.44419999599,0.862673465086,8.40077777778,5.07333336274,9.8,5.0
1521609900,10.169449734564,-1.4244897900799998,0.863039991856,8.47442105263,5.07333336274,9.8,5.0
1521610200,10.152379550984,-1.52163265433,0.862653057186,8.54233333333,5.07333336274,9.8,5.0
1521610500,10.073599897744002,-1.3118367049200002,0.850836733166,8.624,5.07333336274,9.8,5.0
1521610800,10.065195937452,-1.14836734655,0.842571423978,8.71168421053,5.07333336274,9.8,5.0
1521611100,10.069316679936001,-1.25624998411,0.843333336214,8.78188888889,5.07333336274,9.8,5.0
1521611400,10.074200041302,-1.18960000277,0.8481999969480001,8.85094736842,5.07333336274,9.8,5.0
1521611700,10.068058398807999,-0.967916662494,0.841458319376,8.918,5.07333336274,9.8,5.0
1521612000,10.058812303241,-0.773265303398,0.819653052457,9.016,5.07333336274,9.8,5.0
1521612300,10.142877714672,-0.613673470458,0.829795917686,9.08305263158,5.07333336274,9.8,5.0
1521612600,10.231542916818,-0.565510202427,0.826367339309,9.14666666667,5.07333336274,9.8,5.0
1521612900,11.185120881558,-0.5193749958030001,0.8218541654449999,9.212,5.07333336274,9.8,5.0
1521613200,10.335301970302,-0.713673459024,0.795571431822,9.31,5.07333336274,9.8,5.0
1521613500,10.135341669277,-0.6518750066560001,0.800333338479,9.36673684211,5.07333336274,9.8,5.0
1521613800,10.132080004836,-0.533000000119,0.8357199978829999,9.424333333329999,5.07333336274,9.8,5.0
1521614100,10.121987770594,-0.431224491523,0.7058367218289999,9.506,5.07333336274,9.8,5.0
1521614400,10.058008014618,-0.294489792111,0.678081634093,9.56789473684,5.07333336274,9.8,5.0
1521614700,10.442370848928,-0.207291663003,0.626520829275,9.604,5.07333336274,9.8,5.0
1521615000,11.137738779065,-0.275102042726,0.364163266761,9.68136842105,5.07333336274,9.8,5.0
1521615300,10.833820408345,-0.278163268554,0.289142858009,9.702,5.07333336274,9.8,5.0
1521615600,11.1321800135051,-0.0793999986351,-4.33558004439,9.53694736842,5.07333336274,9.8,5.0
1521615900,11.7084856566682,-0.0820408185982,-4.92924493673,9.09222222222,5.07333336274,9.8,5.0
1521616200,11.762710142871999,-0.066122448642,-4.92838778788,8.63431578947,5.07333336274,9.8,5.0
1521616500,11.5415373848389,-0.0599999986589,-4.92593747377,8.14947368421,5.07333336274,9.8,5.0
1521616800,11.0251999276289,-0.0599999986589,-4.9249999863800005,7.68211111111,5.07333336274,9.8,5.0
1521617100,10.556718281738899,-0.0599999986589,-4.92291833916,7.21073684211,5.07333336274,9.8,5.0
1521617400,10.622139960368902,-0.0599999986589,-4.91974004745,6.72933333333,5.07333336274,9.8,5.0
1521617700,10.6175795269989,-0.0599999986589,-4.91797961021,6.239333333329999,5.07333336274,9.8,5.0
1521618000,10.6110366156089,-0.0599999986589,-4.91683675805,5.74589473684,5.07333336274,9.8,5.0
1521618300,10.689301994870501,-0.0585714280605,-4.9155306134900005,5.25388888889,5.07333336274,9.8,5.0
1521618600,10.800130692905999,-0.052448979826,-4.914081631869999,4.75042105263,5.07333336274,9.8,5.0
1521618900,10.7125601208261,-0.0522000002861,-4.91276000023,4.22947368421,5.07333336274,9.8,5.0
1521619200,10.7326601363682,-0.0508000005782,-4.91206003189,3.724,5.07333336274,9.8,5.0
1521619500,10.828704203715102,-0.0500000007451,-4.9101040860000005,3.19789473684,5.07333336274,9.8,5.0
1521619800,10.9812204567951,-0.0500000007451,-4.90002040474,2.6895555555599997,5.07333336274,9.8,5.0
1521620100,11.0339501800708,-0.045510204090800005,-4.87123996735,2.17147368421,5.07333336274,9.8,5.0
1521620400,10.900383652385901,-0.0399999991059,-4.83318368756,1.6551111111099999,5.07333336274,9.8,5.0
1521620700,10.6089755525725,-0.0371999991685,-0.7807755030940001,1.28947368421,5.07333336274,9.8,5.0
1521621000,10.452118385856899,-0.0189795914125,-0.013938775844399998,1.274,5.07333336274,9.8,5.0
1521621300,10.336191887076,-0.0181632649001,-0.04842857177590002,1.2843157894700001,5.07333336274,9.8,5.0
1521621600,10.30570604487074,-0.006326530470839999,-0.0599795924999,1.274,5.07333336274,9.8,5.0
1521621900,10.291895773560901,0.0,-0.0578958322609,1.27915789474,5.07333336274,9.8,5.0
1521622200,10.39675512057,0.0,-0.11275510407,1.274,5.07333336274,9.8,5.0
1521622500,10.336312481243299,0.0,-0.08231250054330001,1.274,5.07333336274,9.8,5.0
1521622800,10.426608110951301,0.0,-0.0194081631513,1.274,5.07333336274,9.8,5.0
1521623100,10.415073434219742,0.0,-0.000673469419743,1.274,5.07333336274,9.8,5.0
1521623400,10.38464485358998,0.0,-0.00324489788998,1.274,5.07333336274,9.8,5.0
1521623700,10.463306240433,0.0,-0.026306123133,1.27915789474,5.07333336274,9.8,5.0
1521624000,11.7513796196188,0.0,-0.0519795904188,1.2794444444400002,5.07333336274,9.8,5.0
1521624300,11.810134690912447,0.0,-0.000734693912447,1.274,5.07333336274,9.8,5.0
1521624600,11.5438800993228,0.0,-0.000480000022799,1.274,5.07333336274,9.8,5.0
1521624900,10.424770930869947,0.0,-0.0007708333699460001,1.274,5.07333336274,9.8,5.0
1521625200,10.3309306440701,0.0,-0.000530612270101,1.274,5.07333336274,9.8,5.0
1521625500,10.452239907720898,0.0,-0.000440000020899,1.274,5.07333336274,9.8,5.0
1521625800,10.521151042534335,0.0,-0.000551020434335,1.274,5.07333336274,9.8,5.0
1521626100,10.503073431319743,0.0,-0.000673469419743,1.274,5.07333336274,9.8,5.0
1521626400,10.510479993032298,0.0,-0.000680000032298,1.274,5.07333336274,9.8,5.0
1521626700,10.501032663391275,0.0,-0.000632653091274,1.274,5.07333336274,9.8,5.0
1521627000,10.485495921973458,0.0,-0.0008958333734580002,1.274,5.07333336274,9.8,5.0
1521627300,10.443639963830398,0.0,-0.000640000030398,1.274,5.07333336274,9.8,5.0
1521627600,10.36549386108398,0.0,-0.000693877583978,1.274,5.07333336274,9.8,5.0
1521627900,10.96639185266043,0.0,-0.000591836760429,1.274,5.07333336274,9.8,5.0
1521628200,10.46857535493854,0.0,-0.000775510238541,1.274,5.07333336274,9.8,5.0
1521628500,10.589273364619743,0.0,-0.000673469419743,1.274,5.07333336274,9.8,5.0
1521628800,11.34097538723854,0.0,-0.000775510238541,1.274,5.07333336274,9.8,5.0
1521629100,10.503812258524663,0.0,-0.000612244924663,1.274,5.07333336274,9.8,5.0
1521629400,10.420134621812446,0.0,-0.000734693912447,1.274,5.07333336274,9.8,5.0
1521629700,10.41657551063854,0.0,-0.000775510238541,1.274,5.07333336274,9.8,5.0
1521630000,10.377534804212447,0.0,-0.000734693912447,1.274,5.07333336274,9.8,5.0
1521630300,10.370787819120459,0.0,-0.000387755120458,1.274,5.07333336274,9.8,5.0
1521630600,10.29398006733705,0.0,-0.000780000037048,1.274,5.07333336274,9.8,5.0
1521630900,10.271040092630397,0.0,-0.000640000030398,1.274,5.07333336274,9.8,5.0
1521631200,10.259801087364009,0.0,-0.0006458333640090001,1.274,5.07333336274,9.8,5.0
1521631500,10.941261275434197,0.0,-0.0007200000341980001,1.274,5.07333336274,9.8,5.0
1521631800,10.229693964383978,0.0,-0.000693877583978,1.274,5.07333336274,9.8,5.0
1521632100,10.265635231222799,0.0,-0.000480000022799,1.274,5.07333336274,9.8,5.0
1521632400,10.33672618062704,0.0,-0.000612244927039,1.274,5.07333336274,9.8,5.0
1521632700,10.341771526396194,0.0,-0.000571428596194,1.274,5.07333336274,9.8,5.0
1521633000,10.328980125737049,0.0,-0.000780000037048,1.274,5.07333336274,9.8,5.0
1521633300,10.319293984983979,0.0,-0.000693877583978,1.274,5.07333336274,9.8,5.0
1521633600,10.339967346518,0.0,0.866632650782,1.33933333333,5.07333336274,9.8,5.0
1521633900,10.271444902199,0.0,0.943755102401,1.42873684211,5.07333336274,9.8,5.0
1521634200,10.267506132786,0.0,0.940693879614,1.52444444444,5.07333336274,9.8,5.0
1521634500,10.266329168871998,0.0,0.939270834128,1.61442105263,5.07333336274,9.8,5.0
1521634800,10.266567355955,0.0,0.937632650745,1.71242105263,5.07333336274,9.8,5.0
1521635100,10.281636731188998,0.0,0.936163267311,1.8021111111099999,5.07333336274,9.8,5.0
1521635400,10.316324971315,0.0,0.934874997785,1.89294736842,5.07333336274,9.8,5.0
1521635700,10.355020365173,0.0,0.933979597627,1.9817777777799999,5.07333336274,9.8,5.0
1521636000,10.358004040258,0.0,0.931395841142,2.07347368421,5.07333336274,9.8,5.0
1521636300,10.298020365863001,0.0,0.929979590737,2.1614444444400003,5.07333336274,9.8,5.0
1521636600,10.272729055488,0.0,0.927270839612,2.254,5.07333336274,9.8,5.0
1521636900,10.243187693796,0.0,0.925612246504,2.352,5.07333336274,9.8,5.0
1521637200,10.183865220801001,0.0,0.924734700699,2.44455555556,5.07333336274,9.8,5.0
1521637500,10.183314346439001,0.0,0.922285717361,2.5325263157899998,5.07333336274,9.8,5.0
1521637800,10.177836756547999,0.0,0.921163269452,2.62422222222,5.07333336274,9.8,5.0
1521638100,10.191212648811,0.0,0.919187498589,2.7130526315799997,5.07333336274,9.8,5.0
1521638400,10.179860142517,0.0,0.918340004683,2.7984444444400003,5.07333336274,9.8,5.0
1521638700,10.218943050902999,0.0,0.915857147197,2.88842105263,5.07333336274,9.8,5.0
1521639000,10.281575173765999,0.0,0.914625003934,2.97266666667,5.07333336274,9.8,5.0
1521639300,10.282187998658001,0.0,0.912612241142,3.06378947368,5.07333336274,9.8,5.0
1521639600,10.274951142841001,0.0,0.912714289159,3.14688888889,5.07333336274,9.8,5.0
1521639900,10.263868806449999,0.0,0.90934693935,3.23915789474,5.07333336274,9.8,5.0
1521640200,10.235366728943001,0.0,0.906833335757,3.332,5.07333336274,9.8,5.0
1521640500,10.173534753636,0.0,0.906265301364,3.4196842105300003,5.07333336274,9.8,5.0
1521640800,10.151726460496,0.0,0.903673468804,3.5073684210500002,5.07333336274,9.8,5.0
1521641100,10.161681625165,0.0,0.902918372835,3.5933333333300004,5.07333336274,9.8,5.0
1521641400,10.148770692606,0.0,0.901229165494,3.6775789473700002,5.07333336274,9.8,5.0
1521641700,10.151771318426,0.0,0.8994285719740001,3.76526315789,5.07333336274,9.8,5.0
1521642000,10.195624364898,0.0,0.897775515002,3.84922222222,5.07333336274,9.8,5.0
1521642300,10.251061155961,0.0,0.8979387806389999,3.93031578947,5.07333336274,9.8,5.0
1521642600,10.243252909441999,0.0,0.894346939058,4.018,5.07333336274,9.8,5.0
1521642900,10.246904144759,0.0,0.892895835141,4.11084210526,5.07333336274,9.8,5.0
1521643200,10.245681531785,0.0,0.8909183558149999,4.19766666667,5.07333336274,9.8,5.0
1521643500,10.20210607494,0.0,0.88869388736,4.28105263158,5.07333336274,9.8,5.0
1521643800,10.15662845903,0.0,0.8875714260700001,4.36357894737,5.07333336274,9.8,5.0
1521644100,10.150566636537,0.0,0.886833334963,4.44811111111,5.07333336274,9.8,5.0
1521644400,10.149126511996,0.0,0.884673467704,4.528631578950001,5.07333336274,9.8,5.0
1521644700,10.159216251253,0.0,0.882183674647,4.61631578947,5.07333336274,9.8,5.0
1521645000,10.157036719255,0.0,0.879163266445,4.704,5.07333336274,9.8,5.0
1521645300,10.191308389235,0.0,0.877291666965,4.791684210530001,5.07333336274,9.8,5.0
1521645600,10.247424517883,0.0,0.875775514817,4.8727777777800005,5.07333336274,9.8,5.0
1521645900,10.242567341665001,0.0,0.873632653635,4.95157894737,5.07333336274,9.8,5.0
1521646200,10.244955042017999,0.0,0.8742449003820001,5.03410526316,5.07333336274,9.8,5.0
1521646500,10.23571251703,0.0,0.8726874999700001,5.11233333333,5.07333336274,9.8,5.0
1521646800,10.197510210414999,0.0,0.868489794585,5.194,5.07333336274,9.8,5.0
1521647100,10.163395903118001,0.0,0.866204084182,5.292,5.07333336274,9.8,5.0
1521647400,10.244355117978,0.0,0.8642448953219999,5.37366666667,5.07333336274,9.8,5.0
1521647700,10.24097147047,0.0,0.8624285739299999,5.451894736840001,5.07333336274,9.8,5.0
1521648000,10.241069416972001,0.0,0.8615306056280001,5.531555555560001,5.07333336274,9.8,5.0
1521648300,10.233310197414001,0.0,0.8604897941859999,5.60663157895,5.07333336274,9.8,5.0
1521648600,10.240066674816001,0.0,0.8573333347840001,5.684,5.07333336274,9.8,5.0
1521648900,10.284903816236,0.0,0.854312499364,5.77684210526,5.07333336274,9.8,5.0
1521649200,10.615011635192,0.0,0.8542040854080001,5.859368421049999,5.07333336274,9.8,5.0
1521649500,10.60588977703,0.0,0.85251020777,5.9344444444399995,5.07333336274,9.8,5.0
1521649800,10.571620858214999,0.0,0.850979165485,6.00894736842,5.07333336274,9.8,5.0
1521650100,10.496359208559,0.0,0.8490408172409999,6.08144444444,5.07333336274,9.8,5.0
1521650400,10.553563373299,0.0,0.842836727901,6.174,5.07333336274,9.8,5.0
1521650700,10.448432727060002,0.0,0.8423673425399999,6.2565263157899995,5.07333336274,9.8,5.0
1521651000,10.167079174943998,0.0,0.8415208359559999,6.32644444444,5.07333336274,9.8,5.0
1521651300,10.256706122093,0.0,0.841693880607,6.40094736842,5.07333336274,9.8,5.0
1521651600,10.269167375122999,0.0,0.8396326546770001,6.468,5.07333336274,9.8,5.0
1521651900,10.278070822162,0.0,0.833729166538,6.566,5.07333336274,9.8,5.0
1521652200,10.273436681798001,0.0,0.834163268002,6.64222222222,5.07333336274,9.8,5.0
1521652500,10.270632647332,0.0,0.8333673440680001,6.71042105263,5.07333336274,9.8,5.0
1521652800,10.27235101312,0.0,0.8324489763799999,6.77833333333,5.07333336274,9.8,5.0
1521653100,10.286154125939,0.0,0.827645838261,6.86,5.07333336274,9.8,5.0
1521653400,10.278106104369,0.0,0.826693881531,6.94711111111,5.07333336274,9.8,5.0
1521653700,10.266861156157999,0.0,0.824938776542,7.01473684211,5.07333336274,9.8,5.0
1521654000,10.263081500131,0.0,0.823918363269,7.086947368420001,5.07333336274,9.8,5.0
1521654300,10.267708255112,0.0,0.822291670988,7.154,5.07333336274,9.8,5.0
1521654600,10.263897831168,0.0,0.817102030832,7.252,5.07333336274,9.8,5.0
1521654900,10.182412475821998,0.0,0.8161874897779999,7.32421052632,5.07333336274,9.8,5.0
1521655200,10.16875090083,0.0,0.81444897457,7.38811111111,5.07333336274,9.8,5.0
1521655500,10.163261104845,0.0,0.8159387695550001,7.45315789474,5.07333336274,9.8,5.0
1521655800,10.158522364922,0.0,0.806877561978,7.546,5.07333336274,9.8,5.0
1521656100,10.165950940607997,0.0,0.804448975592,7.61821052632,5.07333336274,9.8,5.0
1521656400,10.244318280422998,0.0,0.806081640477,7.68211111111,5.07333336274,9.8,5.0
1521656700,10.248265212688,0.0,0.806734687212,7.74715789474,5.07333336274,9.8,5.0
1521657000,10.246971416085,0.0,0.797428569015,7.84,5.07333336274,9.8,5.0
1521657300,10.249545826552,0.0,0.799854168048,7.90533333333,5.07333336274,9.8,5.0
1521657600,10.235119996057,0.0,0.8014799964429999,7.96894736842,5.07333336274,9.8,5.0
1521657900,10.150462462131001,0.0,0.7959374971690001,8.036,5.07333336274,9.8,5.0
1521658200,10.149191843257999,0.0,0.788408162642,8.12368421053,5.07333336274,9.8,5.0
1521658500,10.153465322728,0.0,0.789734698072,8.19073684211,5.07333336274,9.8,5.0
1521658800,10.148179164858998,0.0,0.792020833741,8.248333333329999,5.07333336274,9.8,5.0
1521659100,10.155302119819,0.0,0.779897961081,8.33,5.07333336274,9.8,5.0
1521659400,10.199600040997,0.0,0.782000004003,8.40622222222,5.07333336274,9.8,5.0
1521659700,10.251575550798002,0.0,0.782224488502,8.46410526316,5.07333336274,9.8,5.0
1521660000,10.244334732421,0.0,0.781265309879,8.526,5.07333336274,9.8,5.0
1521660300,10.24362864252,0.0,0.7695714271799999,8.61368421053,5.07333336274,9.8,5.0
1521660600,10.234461279276001,0.0,0.7729387721240001,8.673,5.07333336274,9.8,5.0
1521660900,10.152563340715185,-0.0004081632561830001,0.780244891741,8.72715789474,5.07333336274,9.8,5.0
1521661200,10.162249090653699,-0.0148979588507,0.759448988097,8.82,5.07333336274,9.8,5.0
1521661500,10.158075072941,-0.019999999553,0.5111250048120001,8.866421052629999,5.07333336274,9.8,5.0
1521661800,10.1693387987672,-0.013877550710200002,0.778938773943,8.92315789474,5.07333336274,9.8,5.0
1521662100,10.1691226453783,-0.014081632338299998,0.7519591888600001,9.016,5.07333336274,9.8,5.0
1521662400,10.2159715180793,-0.0312244899343,0.762653063755,9.07273684211,5.07333336274,9.8,5.0
1521662700,10.302108581950101,-0.0500000007451,0.777479172995,9.11944444444,5.07333336274,9.8,5.0
1521663000,10.295683405445098,-0.0500000007451,0.7397755129000001,9.212,5.07333336274,9.8,5.0
1521663300,10.2865142463991,-0.0500000007451,0.7512857135459999,9.27389473684,5.07333336274,9.8,5.0
1521663600,10.2856816422263,-0.0537999999523,0.770918371726,9.32088888889,5.07333336274,9.8,5.0
1521663900,10.206270777128099,-0.056458332731099986,0.714187504103,9.408,5.07333336274,9.8,5.0
1521664200,10.2319713681385,-0.0536734693665,0.727102040028,9.46473684211,5.07333336274,9.8,5.0
1521664500,10.2421999375294,-0.0559999994934,0.653199994564,9.506,5.07333336274,9.8,5.0
1521664800,10.3013836186895,-0.0702040802155,0.626020395026,9.59368421053,5.07333336274,9.8,5.0
1521665100,11.4709498134075,-0.0785416650275,0.5395918318199999,9.604,5.07333336274,9.8,5.0
1521665400,10.5811633218174,-0.0830612231274,0.29389795661,9.686526315790001,5.07333336274,9.8,5.0
1521665700,10.231808047829,-0.100200000554,0.256591837625,9.702,5.07333336274,9.8,5.0
1521666000,10.5491877209533,-0.0726530616533,-4.61373475376,9.51631578947,5.07333336274,9.8,5.0
1521666300,10.751563283465,-0.100408166495,-4.93075509947,9.065,5.07333336274,9.8,5.0
1521666600,10.478345873075,-0.141875000515,-4.92927081386,8.61368421053,5.07333336274,9.8,5.0
1521666900,10.457738833358,-0.15244897956800002,-4.9274898159300005,8.134,5.07333336274,9.8,5.0
1521667200,10.407819999752,-0.236599998772,-4.92501996994,7.664631578950001,5.07333336274,9.8,5.0
1521667500,10.356526490615,-0.474489797135,-4.92383672753,7.18666666667,5.07333336274,9.8,5.0
1521667800,10.422079969047001,-0.405800002217,-4.92107997894,6.70526315789,5.07333336274,9.8,5.0
1521668100,10.464199992444,-0.290204086474,-4.91879593596,6.21211111111,5.07333336274,9.8,5.0
1521668400,10.461391767974,-0.336122456254,-4.91746938472,5.72010526316,5.07333336274,9.8,5.0
1521668700,10.473795895483,-0.335714291553,-4.91708163826,5.2157777777800005,5.07333336274,9.8,5.0
1521669000,10.456816282854,-0.547346933764,-4.91546939344,4.71431578947,5.07333336274,9.8,5.0
1521669300,10.391016326367,-0.423877545157,-4.91493879046,4.19766666667,5.07333336274,9.8,5.0
1521669600,10.415099990969999,-0.62159999907,-4.91290000916,3.6930526315799996,5.07333336274,9.8,5.0
1521669900,10.394799952926,-0.330204086036,-4.91179588863,3.17955555556,5.07333336274,9.8,5.0
1521670200,10.392016228167,-0.385510201357,-4.89430611474,2.66147368421,5.07333336274,9.8,5.0
1521670500,10.389457086173,-0.419999998443,-4.86485714815,2.12505263158,5.07333336274,9.8,5.0
1521670800,10.477077560445,-0.767959187225,-4.82891838891,1.6224444444400001,5.07333336274,9.8,5.0
1521671100,10.233342870501001,-0.942653051444,-0.460489789447,1.2843157894700001,5.07333336274,9.8,5.0
1521671400,10.1311179727927,-0.904897964731,-0.0390200006217,1.2794444444400002,5.07333336274,9.8,5.0
1521671700,10.1407795956727,-1.16499998569,-0.0799795916727,1.274,5.07333336274,9.8,5.0
1521672000,10.0773387743504,-1.5428571482100002,-0.0430816322404,1.28488888889,5.07333336274,9.8,5.0
1521672300,10.0558938753034,-1.52183674063,-0.0498571434434,1.274,5.07333336274,9.8,5.0
1521672600,10.0738693466977,-1.53183673109,-0.0626326519877,1.2794444444400002,5.07333336274,9.8,5.0
1521672900,10.089179945904,-1.16000000083,-0.118780000294,1.274,5.07333336274,9.8,5.0
1521673200,10.072917046453,-0.988979585317,0.929062501464,1.35022222222,5.07333336274,9.8,5.0
1521673500,10.071676103051,-0.858333330601,1.05985714465,1.45452631579,5.07333336274,9.8,5.0
1521673800,10.11793467433,-1.10179999471,1.05826531138,1.55711111111,5.07333336274,9.8,5.0
1521674100,10.166016294535,-0.8991836710850001,1.05636734135,1.666,5.07333336274,9.8,5.0
1521674400,10.16481661602,-1.08479166776,1.05337500324,1.77947368421,5.07333336274,9.8,5.0
1521674700,10.155518277851002,-0.938163262241,1.0512448962899998,1.8783333333299999,5.07333336274,9.8,5.0
1521675000,10.122036705818001,-0.8663265340180001,1.0474898061,1.98578947368,5.07333336274,9.8,5.0
1521675300,10.08044169307,-1.4318750003999998,1.04583332936,2.0852222222199996,5.07333336274,9.8,5.0
1521675600,10.080112577969999,-1.81163264781,1.04352001667,2.19210526316,5.07333336274,9.8,5.0
1521675900,10.090712606919999,-1.58979592761,1.04108332594,2.29211111111,5.07333336274,9.8,5.0
1521676200,10.08171017596,-1.1638775553,1.03936735221,2.39326315789,5.07333336274,9.8,5.0
1521676500,10.07757138869,-1.0793877560299998,1.03681631964,2.499,5.07333336274,9.8,5.0
1521676800,10.131110379402001,-0.7352083350220001,1.03389795702,2.59957894737,5.07333336274,9.8,5.0
1521677100,10.171204574190002,-1.13312500591,1.03249999632,2.70044444444,5.07333336274,9.8,5.0
1521677400,11.122815572783,-0.793877554183,1.0312856971,2.80073684211,5.07333336274,9.8,5.0
1521677700,11.142538537031001,-0.997551020311,1.0278125032799998,2.90389473684,5.07333336274,9.8,5.0
1521678000,11.13227343517,-1.82571429136,1.02604081679,3.0053333333300003,5.07333336274,9.8,5.0
1521678300,11.047841625660002,-1.03875000775,1.02370831619,3.10505263158,5.07333336274,9.8,5.0
1521678600,11.10050610024,-2.28428572051,1.0219795874200002,3.20133333333,5.07333336274,9.8,5.0
1521678900,11.06051833027,-1.44285714383,1.01893878226,3.3010526315799997,5.07333336274,9.8,5.0
1521679200,11.05624577901,-1.29812501619,1.01647917678,3.4027777777800003,5.07333336274,9.8,5.0
1521679500,11.05143252367,-1.48265305831,1.01502041184,3.5022105263200003,5.07333336274,9.8,5.0
1521679800,11.095522388515,-0.7393877542749999,1.01226531486,3.60021052632,5.07333336274,9.8,5.0
1521680100,11.12988158702,-0.85142856958,1.01134693866,3.6967777777800004,5.07333336274,9.8,5.0
1521680400,11.147122436850001,-1.81224489699,1.00812244294,3.79621052632,5.07333336274,9.8,5.0
1521680700,11.1724734408,-2.56387756309,1.00620407718,3.89277777778,5.07333336274,9.8,5.0
1521681000,11.15544580081,-2.10770834486,1.00306250155,3.99221052632,5.07333336274,9.8,5.0
1521681300,11.05980000815,-1.38795918834,1.00095918349,4.08877777778,5.07333336274,9.8,5.0
1521681600,11.054481583384,-1.01775510092,0.998673469436,4.18305263158,5.07333336274,9.8,5.0
1521681900,11.052562380234999,-1.7539583345299998,0.996795913395,4.28105263158,5.07333336274,9.8,5.0
1521682200,11.090795483459999,-2.32081633441,0.99302083378,4.377333333329999,5.07333336274,9.8,5.0
1521682500,11.073963294977998,-1.32265307465,0.991489800872,4.47189473684,5.07333336274,9.8,5.0
1521682800,11.345481626153001,-1.96081632497,0.989734691017,4.56989473684,5.07333336274,9.8,5.0
1521683100,11.737087462717,-2.54249999672,0.985812502603,4.6658888888900005,5.07333336274,9.8,5.0
1521683400,11.174285746803001,-1.80163265248,0.984346938377,4.76073684211,5.07333336274,9.8,5.0
1521683700,11.236712365996,-2.20270833373,0.981795922834,4.851,5.07333336274,9.8,5.0
1521684000,11.288555089768,-2.3102040874700003,0.972448976672,4.94642105263,5.07333336274,9.8,5.0
1521684300,11.315579524722,-1.8971428445400005,0.975163262718,5.0415555555600005,5.07333336274,9.8,5.0
1521684600,11.157738862634,-0.870612240567,0.973673467733,5.13726315789,5.07333336274,9.8,5.0
1521684900,11.17027346904,-1.5428571409099998,0.97018367417,5.22666666667,5.07333336274,9.8,5.0
1521685200,11.207332152608,-1.07187499851,0.970142860802,5.3177894736799995,5.07333336274,9.8,5.0
1521685500,11.251546846304999,-1.52755102941,0.964604165405,5.41578947368,5.07333336274,9.8,5.0
1521685800,11.364530258710001,-3.81458331645,0.96165305741,5.50433333333,5.07333336274,9.8,5.0
1521686100,11.299535168389001,-2.16562497616,0.961489799071,5.59631578947,5.07333336274,9.8,5.0
1521686400,11.186084779995,-1.43632652565,0.958041665455,5.68915789474,5.07333336274,9.8,5.0
1521686700,11.197574906227,-1.56708333145,0.953708325823,5.782,5.07333336274,9.8,5.0
1521687000,11.187954993621998,-1.71959184384,0.951836735618,5.87484210526,5.07333336274,9.8,5.0
1521687300,11.181702060123001,-0.989591841795,0.950489791072,5.96166666667,5.07333336274,9.8,5.0
1521687600,11.158470769934,-0.646458335221,0.947187494487,6.05021052632,5.07333336274,9.8,5.0
1521687900,11.19819182681,-1.6289795904700002,0.94338775046,6.14305263158,5.07333336274,9.8,5.0
1521688200,11.264730643022,-1.54877550748,0.943244887858,6.22844444444,5.07333336274,9.8,5.0
1521688500,11.420787681921002,-3.0765306122400005,0.942142851499,6.31326315789,5.07333336274,9.8,5.0
1521688800,11.299689771132002,-2.8802041083,0.937714295728,6.40266666667,5.07333336274,9.8,5.0
1521689100,11.255674989744001,-1.39770832906,0.936833341916,6.48347368421,5.07333336274,9.8,5.0
1521689400,11.196808167014,-1.16204081263,0.932632640916,6.57144444444,5.07333336274,9.8,5.0
1521689700,11.182583628577,-2.21265305792,0.929469379843,6.664,5.07333336274,9.8,5.0
1521690000,11.203775518722999,-3.06897958931,0.925204087277,6.751684210530001,5.07333336274,9.8,5.0
1521690300,11.195522426045,-1.85142856958,0.923306123335,6.83936842105,5.07333336274,9.8,5.0
1521690600,11.277506111747,-1.48530611213,0.921877561783,6.925333333329999,5.07333336274,9.8,5.0
1521690900,11.677273103709,-1.50693876889,0.921673468181,7.004421052630001,5.07333336274,9.8,5.0
1521691200,12.634991742177998,-1.0802040817799998,0.914612253102,7.08866666667,5.07333336274,9.8,5.0
1521691500,11.173387509254,-1.3845833391,0.917395823946,7.16947368421,5.07333336274,9.8,5.0
1521691800,11.164542815782,-1.1942857139,0.910142858418,7.252,5.07333336274,9.8,5.0
1521692100,11.225880006548996,-3.91279999256,0.904519995451,7.35,5.07333336274,9.8,5.0
1521692400,11.166616644365,-2.84937500954,0.903958333035,7.43166666667,5.07333336274,9.8,5.0
1521692700,10.417024511944,-2.40755104045,0.902326531556,7.509894736840001,5.07333336274,9.8,5.0
1521693000,10.280187754318,-2.32714285656,0.8997550983820001,7.5895555555600005,5.07333336274,9.8,5.0
1521693300,10.327995832271,-2.37687499449,0.896479163319,7.66978947368,5.07333336274,9.8,5.0
1521693600,10.249285733153,-0.465510206563,0.89522449581,7.74715789474,5.07333336274,9.8,5.0
1521693900,10.249314366954,-0.499183674856,0.8874693817020001,7.84,5.07333336274,9.8,5.0
1521694200,10.154298004023,-0.861224489553,0.8843265285299998,7.92252631579,5.07333336274,9.8,5.0
1521694500,10.154420349446,-0.780612242465,0.884591837319,7.99788888889,5.07333336274,9.8,5.0
1521694800,10.158033331929001,-1.05625000099,0.881416666011,8.07210526316,5.07333336274,9.8,5.0
1521695100,10.151840956048,-1.10897960347,0.882938771832,8.154631578950001,5.07333336274,9.8,5.0
1521695400,10.142068416416002,-1.26604166875,0.871687497944,8.232,5.07333336274,9.8,5.0
