original index,load power (kW),solar power (kW),battery power (kW),battery SoC (kWh),solar capacity (kW),battery capacity (kWh),battery peak power (kW)
1514752500,0.18821194352750012,-1.03957444049,0.8495624971889999,2.532,5.22510202564,6.4,2.4
1514752800,0.1539106589477601,-1.10936171704,0.953851058128,2.616,5.22510202564,6.4,2.4
1514753100,0.1491541743734999,-1.16562500596,1.01327083136,2.72315789474,5.22510202564,6.4,2.4
1514753400,0.12208980424874011,-1.24387755686,1.11838775265,2.8286666666699998,5.22510202564,6.4,2.4
1514753700,0.11568748525214984,-1.294374985,1.1746874998,2.9404210526299996,5.22510202564,6.4,2.4
1514754000,0.11947391315917019,-1.3852173815600002,1.26354346845,3.07377777778,5.22510202564,6.4,2.4
1514754300,0.12389785336049987,-1.47297871113,1.34068085792,3.20673684211,5.22510202564,6.4,2.4
1514754600,0.13052856673284996,-1.66749999424,1.53257142768,3.34933333333,5.22510202564,6.4,2.4
1514754900,0.17678160063646003,-1.83319150133,1.64804255455,3.50947368421,5.22510202564,6.4,2.4
1514755200,0.08640047928224007,-1.91276593918,1.82165957765,3.68666666667,5.22510202564,6.4,2.4
1514755500,0.07600002108705992,-1.98250001669,1.90349999567,3.85873684211,5.22510202564,6.4,2.4
1514755800,0.0817020733270599,-2.04893612354,1.96423405028,4.05155555556,5.22510202564,6.4,2.4
1514756100,0.08803745410599981,-2.11541663607,2.02397918204,4.23410526316,5.22510202564,6.4,2.4
1514756400,0.0869236296657596,-2.19260875038,2.10408512075,4.4337777777800005,5.22510202564,6.4,2.4
1514756700,0.08494095744307999,-2.26979164779,2.18208334347,4.63747368421,5.22510202564,6.4,2.4
1514757000,0.12083840821927967,-2.34723398533,2.2278936162900003,4.85726315789,5.22510202564,6.4,2.4
1514757300,0.22275326001036988,-2.43063835895,2.19808510009,5.06488888889,5.22510202564,6.4,2.4
1514757600,0.13662126246359968,-2.51319147678,2.32717021475,5.27747368421,5.22510202564,6.4,2.4
1514757900,0.16942442203819988,-2.57571421837,2.33248979705,5.500444444439999,5.22510202564,6.4,2.4
1514758200,0.1390625383959998,-2.63375003636,2.33168750008,5.71178947368,5.22510202564,6.4,2.4
1514758500,0.13177881297500016,-2.66617029271,2.29519148076,5.92589473684,5.22510202564,6.4,2.4
1514758800,0.14006943510300013,-2.69285720222,2.17444899131,6.14044444444,5.22510202564,6.4,2.4
1514759100,0.1597519578829999,-2.69717395824,1.61430435336,6.32252631579,5.22510202564,6.4,2.4
1514759400,0.22828944946000007,-2.6914894175,0.0,6.39557894737,5.22510202564,6.4,2.4
1514759700,0.25160405581299994,-2.81520827611,0.212604165077,6.316,5.22510202564,6.4,2.4
1514760000,0.37735729428800013,-2.85659564302,0.282638293632,6.316,5.22510202564,6.4,2.4
1514760300,0.41048749564400033,-2.90979171793,0.396104167526,6.32042105263,5.22510202564,6.4,2.4
1514760600,0.3650001223352004,-2.9345833957200003,0.052583333104800005,6.4,5.22510202564,6.4,2.4
1514760900,0.29311910038300004,-3.05361701073,0.153297870717,6.39115789474,5.22510202564,6.4,2.4
1514761200,0.30667246519000013,-3.19787239014,0.0,6.4,5.22510202564,6.4,2.4
1514761500,0.3018340718000001,-3.24723404519,0.0,6.4,5.22510202564,6.4,2.4
1514761800,0.2294999311124002,-3.3283333083,0.032833333437600004,6.37666666667,5.22510202564,6.4,2.4
1514762100,0.21784082841899988,-3.45020410966,0.241163268381,6.35578947368,5.22510202564,6.4,2.4
1514762400,0.30809369125999986,-3.48489363143,0.0,6.4,5.22510202564,6.4,2.4
1514762700,0.3897551081469999,-3.55877547361,0.196020408553,6.39533333333,5.22510202564,6.4,2.4
1514763000,0.2963189970400002,-3.60531906371,0.0,6.4,5.22510202564,6.4,2.4
1514763300,0.24386667997,-3.64166671038,0.0,6.4,5.22510202564,6.4,2.4
1514763600,0.2460000708700001,-3.70500004292,0.0,6.4,5.22510202564,6.4,2.4
1514763900,0.2507959846599994,-3.7397959281,0.0,6.4,5.22510202564,6.4,2.4
1514764200,0.34524261196999984,-3.77404253026,0.0,6.4,5.22510202564,6.4,2.4
1514764500,0.3723249095700001,-3.82312493026,0.0,6.4,5.22510202564,6.4,2.4
1514764800,0.4589872131499999,-3.87978726245,0.0,6.4,5.22510202564,6.4,2.4
1514765100,0.4548041545400001,-3.90020417681,0.0,6.4,5.22510202564,6.4,2.4
1514765400,0.34952733786799994,-3.95934786486,0.149208332722,6.348666666670001,5.22510202564,6.4,2.4
1514765700,0.3252700788030993,-3.98062503338,0.05927659729690001,6.38673684211,5.22510202564,6.4,2.4
1514766000,0.3215363096318997,-4.00957454012,0.0766383003681,6.386,5.22510202564,6.4,2.4
1514766300,0.31862843032,-4.03979176283,0.0,6.4,5.22510202564,6.4,2.4
1514766600,0.21865961561000136,-4.0476597116300015,0.0,6.4,5.22510202564,6.4,2.4
1514766900,0.2573160027400001,-4.08382980874,0.0,6.4,5.22510202564,6.4,2.4
1514767200,0.3715153629600003,-4.11212767946,0.0,6.4,5.22510202564,6.4,2.4
1514767500,0.3618585299353003,-4.12446812366,0.0822173894747,6.386,5.22510202564,6.4,2.4
1514767800,0.28246113896,-4.14306119024,0.0,6.4,5.22510202564,6.4,2.4
1514768100,0.2627499265500002,-4.16874996821,0.0,6.4,5.22510202564,6.4,2.4
1514768400,0.2618457319434002,-4.19416661064,0.0245208339766,6.38133333333,5.22510202564,6.4,2.4
1514768700,0.29290216488399956,-4.25531920981,0.155617020866,6.34252631579,5.22510202564,6.4,2.4
1514769000,0.38633197791599994,-4.27829794174,0.07776595620400001,6.372,5.22510202564,6.4,2.4
1514769300,0.4408979456094002,-4.2770213877900005,0.0447234035806,6.38673684211,5.22510202564,6.4,2.4
1514769600,0.48306394117999973,-4.29106392759,0.0,6.4,5.22510202564,6.4,2.4
1514769900,0.47148582655999993,-4.29428581316,0.0,6.4,5.22510202564,6.4,2.4
1514770200,0.3507022925999994,-4.30170224575,0.0,6.4,5.22510202564,6.4,2.4
1514770500,0.32811430153010024,-4.31612245404,0.0994081630999,6.348666666670001,5.22510202564,6.4,2.4
1514770800,0.33215659239830053,-4.32195658269,0.0760000004717,6.38231578947,5.22510202564,6.4,2.4
1514771100,0.33432511965970013,-4.34666671356,0.03754166762030002,6.386,5.22510202564,6.4,2.4
1514771400,0.34850624521329987,-4.3544898617,0.0571632652867,6.39115789474,5.22510202564,6.4,2.4
1514771700,0.41116231783000057,-4.35145839055,0.0,6.4,5.22510202564,6.4,2.4
1514772000,0.3695995106800005,-4.35428575594,0.0,6.4,5.22510202564,6.4,2.4
1514772300,0.3689917308099986,-4.3347916901099985,0.0,6.39557894737,5.22510202564,6.4,2.4
1514772600,0.2623362189580001,-4.3295745038,0.119638297152,6.348666666670001,5.22510202564,6.4,2.4
1514772900,0.2583388844630985,-4.33081641489,0.0658775513269,6.37789473684,5.22510202564,6.4,2.4
1514773200,0.2650638694899978,-4.321063863469998,0.0,6.4,5.22510202564,6.4,2.4
1514773500,0.2675251021999996,-4.30812504888,0.0,6.4,5.22510202564,6.4,2.4
1514773800,0.2661791283446995,-4.37645830711,0.08647916838530001,6.36266666667,5.22510202564,6.4,2.4
1514774100,0.40626710524079845,-4.41041661302,0.0927291655292,6.36463157895,5.22510202564,6.4,2.4
1514774400,0.5028972372596008,-4.35765956311,0.0251702127304,6.3906666666700005,5.22510202564,6.4,2.4
1514774700,0.5154042111348001,-4.2831250478800005,0.0375208345552,6.39115789474,5.22510202564,6.4,2.4
1514775000,0.3654851361592004,-4.3017021164,0.0536170208708,6.3906666666700005,5.22510202564,6.4,2.4
1514775300,0.35981667974999976,-3.97041668991,0.0,6.4,5.22510202564,6.4,2.4
1514775600,0.2927999803499999,-3.74000000209,0.0,6.4,5.22510202564,6.4,2.4
1514775900,0.33856658060999933,-4.479166587190001,0.0,6.4,5.22510202564,6.4,2.4
1514776200,0.3372285477274999,-4.37693877123,0.0915102050925,6.37347368421,5.22510202564,6.4,2.4
1514776500,0.4311789746728001,-1.99446811321,0.07716666658719999,6.37666666667,5.22510202564,6.4,2.4
1514776800,0.39854165815999987,-2.17854166403,0.0,6.4,5.22510202564,6.4,2.4
1514777100,0.4620330900450007,-4.540624981130001,0.154306122235,6.38133333333,5.22510202564,6.4,2.4
1514777400,0.38552705008999855,-4.3139584064499985,0.0,6.4,5.22510202564,6.4,2.4
1514777700,0.37055824706999996,-4.24895829956,0.0,6.4,5.22510202564,6.4,2.4
1514778000,0.3713470344899994,-4.11170210483,0.0,6.4,5.22510202564,6.4,2.4
1514778300,0.36161226321000006,-3.78020833433,0.0,6.4,5.22510202564,6.4,2.4
1514778600,0.41392655838000003,-4.0963265239,0.0,6.4,5.22510202564,6.4,2.4
1514778900,0.5311872648400016,-4.1997872578300015,0.0,6.4,5.22510202564,6.4,2.4
1514779200,0.37155833557500006,-1.16395832971,0.0,6.4,5.22510202564,6.4,2.4
1514779500,0.47309788564620003,-4.41638298238,0.0700851057438,6.36463157895,5.22510202564,6.4,2.4
1514779800,0.36703265539499963,-4.09612246922,0.108489796215,6.372,5.22510202564,6.4,2.4
1514780100,0.33940851637729974,-3.80212765552,0.0643191483427,6.37789473684,5.22510202564,6.4,2.4
1514780400,0.3176894270799999,-3.72148938889,0.0,6.4,5.22510202564,6.4,2.4
1514780700,0.3174412306399996,-3.73041668534,0.0,6.4,5.22510202564,6.4,2.4
1514781000,0.3399020585916994,-3.74938776055,0.0938367366183,6.36463157895,5.22510202564,6.4,2.4
1514781300,0.42655539286800037,-3.5521276859500004,0.091062500452,6.3673333333299995,5.22510202564,6.4,2.4
1514781600,0.4632952987562997,-3.49833333492,0.0246666663637,6.39115789474,5.22510202564,6.4,2.4
1514781900,0.3943308788783999,-3.40297871955,0.0306595754116,6.3906666666700005,5.22510202564,6.4,2.4
1514782200,0.2808375359094999,-2.66312501828,0.0466874999305,6.38673684211,5.22510202564,6.4,2.4
1514782500,0.19274468630999997,-1.97574467481,0.0,6.4,5.22510202564,6.4,2.4
1514782800,0.23098301207000027,-3.5063829827800004,0.0,6.4,5.22510202564,6.4,2.4
1514783100,0.25084568017080056,-2.9854166731200005,0.0149791662892,6.38133333333,5.22510202564,6.4,2.4
1514783400,0.2788958299369999,-3.42520834009,0.136312500263,6.35578947368,5.22510202564,6.4,2.4
1514783700,0.36897872407999976,-3.19297872325,0.0,6.4,5.22510202564,6.4,2.4
1514784000,0.3464351700832,-3.35234039895,0.0583541666468,6.3906666666700005,5.22510202564,6.4,2.4
1514784300,0.3519975656199992,-2.8339583215599995,0.0,6.4,5.22510202564,6.4,2.4
1514784600,0.344526529537,-0.84632652633,0.0,6.4,5.22510202564,6.4,2.4
1514784900,0.31626666192999986,-1.7266666603599998,0.0,6.39557894737,5.22510202564,6.4,2.4
1514785200,0.2904196908690002,-3.35574470429,0.114124999071,6.35578947368,5.22510202564,6.4,2.4
1514785500,0.3167358790702002,-3.48978262362,0.0674468094998,6.3906666666700005,5.22510202564,6.4,2.4
1514785800,0.3570209338349999,-3.41458340983,0.157562499245,6.38673684211,5.22510202564,6.4,2.4
1514786100,0.43935792452000033,-3.2385416477900004,0.0,6.4,5.22510202564,6.4,2.4
1514786400,0.4532231040900001,-2.98812501132,0.0,6.4,5.22510202564,6.4,2.4
1514786700,0.4072941820099998,-2.92666671673,0.0,6.4,5.22510202564,6.4,2.4
1514787000,0.34335748586000037,-2.8859575048400004,0.0,6.4,5.22510202564,6.4,2.4
1514787300,0.3358205062099997,-2.51520829399,0.0,6.4,5.22510202564,6.4,2.4
1514787600,0.31025735748999994,-0.8477083308,0.0,6.4,5.22510202564,6.4,2.4
1514787900,0.24573916445,-1.55673915277,0.0,6.4,5.22510202564,6.4,2.4
1514788200,0.3980288221799997,-2.5989582936,0.0,6.4,5.22510202564,6.4,2.4
1514788500,0.45433334894129973,-2.50145833194,0.08612499944869999,6.35578947368,5.22510202564,6.4,2.4
1514788800,0.4223434338607004,-2.37934780639,0.0948043472093,6.37666666667,5.22510202564,6.4,2.4
1514789100,0.38839891780399993,-2.30854162077,0.043791666005999985,6.38673684211,5.22510202564,6.4,2.4
1514789400,0.33061976308999985,-2.2065217495,0.0,6.4,5.22510202564,6.4,2.4
1514789700,0.32252244957999987,-1.9661224375,0.0,6.4,5.22510202564,6.4,2.4
1514790000,0.30662128872999994,-1.60702126838,0.0,6.4,5.22510202564,6.4,2.4
1514790300,0.31961639166230005,-1.6391666581200002,0.0687659569877,6.36905263158,5.22510202564,6.4,2.4
1514790600,0.3896595690906999,-1.45319147567,0.0565319156393,6.37666666667,5.22510202564,6.4,2.4
1514790900,0.3817346675837998,-1.43020406305,0.0274693880762,6.39115789474,5.22510202564,6.4,2.4
1514791200,0.37620892624650004,-1.31312500437,0.0466874999305,6.3906666666700005,5.22510202564,6.4,2.4
1514791500,0.30458821635799993,-1.11133331458,0.0,6.4,5.22510202564,6.4,2.4
1514791800,0.216791856766,-1.08959184739,0.0,6.4,5.22510202564,6.4,2.4
1514792100,0.15159999090999987,-1.27999999929,0.0,6.4,5.22510202564,6.4,2.4
1514792400,0.209110632744,-1.01851062825,0.0,6.38673684211,5.22510202564,6.4,2.4
1514792700,0.20707499720109995,-0.7318749974169999,0.0979999980579,6.37666666667,5.22510202564,6.4,2.4
1514793000,0.292391305151,-0.597391302171,0.0,6.4,5.22510202564,6.4,2.4
1514793300,0.30894782709,-0.539347818364,0.0,6.4,5.22510202564,6.4,2.4
1514793600,0.308001021149,-0.493958327919,0.051708334436,6.36463157895,5.22510202564,6.4,2.4
1514793900,0.2087191417922,-0.489999992416,0.0886808522838,6.372,5.22510202564,6.4,2.4
1514794200,0.22702110887937998,-0.457021277002,-0.0012978723153800002,6.4,5.22510202564,6.4,2.4
1514794500,0.3272122435748,-0.44938775228,0.054775510696,6.36266666667,5.22510202564,6.4,2.4
1514794800,0.32237082753790003,-0.403749998038,0.06297916659,6.34252631579,5.22510202564,6.4,2.4
1514795100,0.31248750133909997,-0.285833336723,-0.0158541668692,6.316,5.22510202564,6.4,2.4
1514795400,0.3982387868683,-0.237608694512,-0.147586954737,6.316,5.22510202564,6.4,2.4
1514795700,0.41225105526518,-0.205531913866,-0.203319148814,6.316,5.22510202564,6.4,2.4
1514796000,0.408378913951498,-0.17521739329999994,-0.232957446512,6.316,5.22510202564,6.4,2.4
1514796300,0.30749265197495995,-0.139375000571,-0.164000000091,6.316,5.22510202564,6.4,2.4
1514796600,0.30365106749432,-0.135106381108,-0.165744681308,6.316,5.22510202564,6.4,2.4
1514796900,0.26655000189984,-0.120208331229,-0.14954166657600002,6.316,5.22510202564,6.4,2.4
1514797200,1.1729361404244998,-0.0576595755175,-0.955276593368,6.24844444444,5.22510202564,6.4,2.4
1514797500,0.15351914960812998,-0.074042552884,-0.0752765960357,6.156,5.22510202564,6.4,2.4
1514797800,0.25879167002007003,-0.0502083333364,-0.202583333167,6.156,5.22510202564,6.4,2.4
1514798100,0.24318260791006,-0.0341304340197,-0.211652173944,6.156,5.22510202564,6.4,2.4
1514798400,0.22314693811292,-0.0214285709876,-0.197918367173,6.156,5.22510202564,6.4,2.4
1514798700,0.19903829755931002,-0.0127659571615,-0.182872339766,6.156,5.22510202564,6.4,2.4
1514799000,0.19335319133963302,-0.00999999977648,-0.182553191134,6.10533333333,5.22510202564,6.4,2.4
1514799300,0.21780459197501,-0.0106249997625,-0.198979591837,6.08,5.22510202564,6.4,2.4
1514799600,0.31930638198157896,-0.0072340423915,-0.311872342165,6.08,5.22510202564,6.4,2.4
1514799900,0.32459583421592,0.0,-0.322395836314,6.08,5.22510202564,6.4,2.4
1514800200,0.42152765980434,0.0,-0.417127657444,6.005333333329999,5.22510202564,6.4,2.4
1514800500,0.41536249277518,0.0,-0.410562499737,5.976,5.22510202564,6.4,2.4
1514800800,0.35270638148873,0.0,-0.355106380392,5.92,5.22510202564,6.4,2.4
1514801100,0.30852766447915997,0.0,-0.305127659377,5.92,5.22510202564,6.4,2.4
1514801400,0.313821744089525,0.0,-0.313021738892,5.892,5.22510202564,6.4,2.4
1514801700,0.30824082306893996,0.0,-0.311040818387,5.836,5.22510202564,6.4,2.4
1514802000,0.20643478263287002,0.0,-0.209434781709,5.836,5.22510202564,6.4,2.4
1514802300,0.23457142816837,0.0,-0.227387754893,5.836,5.22510202564,6.4,2.4
1514802600,0.31719580861908,0.0,-0.314770835762,5.776,5.22510202564,6.4,2.4
1514802900,0.3061803400529,0.0,-0.303111110131,5.76,5.22510202564,6.4,2.4
1514803200,0.20251862891554,0.0,-0.209750001319,5.76,5.22510202564,6.4,2.4
1514803500,0.16838750191044502,0.0,-0.169187501073,5.718,5.22510202564,6.4,2.4
1514803800,0.16405957648382,0.0,-0.165659575703,5.676,5.22510202564,6.4,2.4
1514804100,0.163925001919287,0.0,-0.164125001058,5.676,5.22510202564,6.4,2.4
1514804400,0.26532173920909996,0.0,-0.253521738169,5.676,5.22510202564,6.4,2.4
1514804700,0.3787260860331,0.0,-0.367326084686,5.62,5.22510202564,6.4,2.4
1514805000,0.43304038392032,0.0,-0.425489360982,5.6,5.22510202564,6.4,2.4
1514805300,0.42701491657664997,0.0,-0.420152175686,5.520421052630001,5.22510202564,6.4,2.4
1514805600,0.31708085282027,0.0,-0.315680848791,5.516,5.22510202564,6.4,2.4
1514805900,0.31417917177092,0.0,-0.30597916618,5.46955555556,5.22510202564,6.4,2.4
1514806200,0.26675319201766,0.0,-0.260553192268,5.44,5.22510202564,6.4,2.4
1514806500,0.26370000192272003,0.0,-0.262500001428,5.44,5.22510202564,6.4,2.4
1514806800,0.19780000022318,0.0,-0.191999999496,5.43557894737,5.22510202564,6.4,2.4
1514807100,0.24209720722071,0.0,-0.234489361022,5.356,5.22510202564,6.4,2.4
1514807400,0.2954185864315,0.0,-0.287255318875,5.356,5.22510202564,6.4,2.4
1514807700,0.27578186528617,0.0,-0.273625001311,5.356,5.22510202564,6.4,2.4
1514808000,0.19360416647038,0.0,-0.186604165472,5.30955555556,5.22510202564,6.4,2.4
1514808300,0.19558928719985,0.0,-0.189875000777,5.28,5.22510202564,6.4,2.4
1514808600,0.19404046970826,0.0,-0.187765959095,5.28,5.22510202564,6.4,2.4
1514808900,0.1979959193736,0.0,-0.185795918715,5.28,5.22510202564,6.4,2.4
1514809200,0.28533191142606,0.0,-0.281531914752,5.20066666667,5.22510202564,6.4,2.4
1514809500,0.5576261371554,0.0,-0.531340421514,5.192,5.22510202564,6.4,2.4
1514809800,0.5110678810996799,0.0,-0.5058297863669999,5.12,5.22510202564,6.4,2.4
1514810100,0.5418589062296999,0.0,-0.5231020389769999,5.05810526316,5.22510202564,6.4,2.4
1514810400,0.5019914953506001,0.0,-0.486191488961,5.0022222222199995,5.22510202564,6.4,2.4
1514810700,0.40867083484913,0.0,-0.407270832608,4.96,5.22510202564,6.4,2.4
1514811000,0.24139175618434,0.0,-0.233395832591,4.9226666666700005,5.22510202564,6.4,2.4
1514811300,0.17457079642599,0.0,-0.165127658781,4.876,5.22510202564,6.4,2.4
1514811600,0.20610204157826,0.0,-0.198102040863,4.876,5.22510202564,6.4,2.4
1514811900,0.27153374234,0.0,-0.256276594832,4.876,5.22510202564,6.4,2.4
1514812200,0.2994285727009,0.0,-0.287999999399,4.85911111111,5.22510202564,6.4,2.4
