timestamp,Load.671,Load.634a,Load.634b,Load.634c,Load.645,Load.646,Load.692,Load.675a,Load.675b,Load.675c,Load.611,Load.652,Load.670a,Load.670b,Load.670c
2000-01-01 01:30:00,0.8425566548789332,0.6920715538763178,0.7370918930651791,0.8077426736742055,0.7577615489259254,0.7352100604911064,0.86508172033964,0.7095997192999646,0.9056829983867878,0.7411447002606585,0.7943800065996011,0.8228638593691762,0.837563568361268,0.8528680402970017,0.9274229756349851
2000-01-01 01:35:00,0.8418664494763347,0.6903791040219914,0.7289800554788088,0.8148958844627008,0.7597917756361643,0.7325919197429118,0.8608842920491497,0.7068538129476044,0.9071176191859099,0.7499549792116388,0.8410795633882582,0.874651115345812,0.8722704727648138,0.8956057832339754,0.921050499744106
2000-01-01 01:40:00,0.8492149286301409,0.6909926561159788,0.7280641459438764,0.8133018126923502,0.7643787874535498,0.7251201002912747,0.8534907816311367,0.7010228371098831,0.8809558713242295,0.7348541148360346,0.8659235487932934,0.8779655902231821,0.8234833362304487,0.891502182755645,0.9105307866173095
2000-01-01 01:45:00,0.8658861280504964,0.7243704332610716,0.7288209156499861,0.8050421238403954,0.7725868109194397,0.8077031196832065,0.8650592026670082,0.703433950392632,0.8960657602577042,0.8106190400530384,0.865290980091587,0.8748545361840939,0.8733924443724614,0.8877008232602235,0.8668659412028297
2000-01-01 01:50:00,0.8614652628476263,0.7982686378261524,0.7312029167041321,0.8035456895947888,0.7676124563396958,0.8313698372981717,0.8677487797990993,0.8513375174259306,0.8309881040648185,0.8145459260538533,0.861333257427893,0.8778708728762464,0.8707827339835313,0.8871344051455479,0.8590383589499911
2000-01-01 01:55:00,0.8536259503892316,0.7237684827532621,0.7460464016252587,0.8074355167783936,0.7591356834836179,0.838424222829653,0.8682180370575787,0.8789662514870021,0.8219044769726648,0.8150325775775051,0.8575774562200194,0.8753884084801361,0.8918089305437963,0.8874361714891251,0.859642912910085
2000-01-01 02:00:00,0.8528730045549152,0.6875895287394832,0.7489571089378448,0.8153086176900902,0.7592137374772936,0.8397247764611835,0.8699164419633874,0.7978005986340848,0.8083759789580932,0.8114528788430747,0.8630480394915184,0.8848441913855126,0.9023640271265764,0.8933067093299465,0.8592478524149895
2000-01-01 02:05:00,0.914702970888152,0.7309040105902739,0.7524670566818157,0.8153554626699266,0.7580266424462725,0.8368593602497495,0.8701499452276733,0.7378572115097167,0.8181646128729364,0.8191567235377514,0.8667302980645913,0.8845610180025516,0.9661231446568553,0.8993953431723198,0.8596289781421862
2000-01-01 02:10:00,0.9481757743872514,0.7003997447560358,0.7448756592979549,0.8226151390551923,0.7544376810619274,0.8321031755676195,0.8699472096544912,0.7531358178508198,0.8192520549686744,0.8157922366957964,0.8671245745580591,0.8805875604077623,0.8908152241493091,0.8958351201803088,0.8609957615247069
2000-01-01 02:15:00,0.8778604743222471,0.6766671184568305,0.7418690592621967,0.8290999841195171,0.7560765867777081,0.8086249922870973,0.8719704434151436,0.7523743955339183,0.8215366111473049,0.8152700523529184,0.868049671247215,0.8794550690532138,0.8867328381551624,0.901812960660884,0.8682582802577498
2000-01-01 02:20:00,0.8686131108085443,0.6807362804304027,0.7320536399681946,0.8186779589701331,0.7057475258755245,0.8067186157958259,0.8763073883552637,0.7455638101003095,0.8080788134968886,0.8130503241859977,0.8676141118711772,0.8700713868111553,0.8925070623556742,0.9029318565610468,0.901079308019755
2000-01-01 02:25:00,0.8647411860738063,0.6881529886757194,0.7277818566440062,0.806105116249523,0.7722226239535533,0.8113322041770409,0.8748822567183795,0.7459195712279123,0.8087537454054368,0.8185208694945859,0.8593905853044461,0.863387562381691,0.8687392769679817,0.9040676930975728,0.9067663991114345
2000-01-01 02:30:00,0.8562367046662837,0.6945913472035612,0.7288087634592112,0.8052649545271593,0.8181793194538428,0.8238629223900836,0.8653840975361091,0.7401935359542053,0.9117727357680364,0.8087619005361746,0.8578302428404623,0.8602254262756069,0.8771473242663279,0.8947656473610888,0.8709583838504124
2000-01-01 02:35:00,0.8688645159141968,0.7029892879890421,0.7423256566133672,0.8062215121969544,0.8143061196491883,0.8247396497106748,0.8795446629068913,0.7444342142750664,0.8244352755550847,0.8088539499576051,0.8679040579454769,0.8690620018516052,0.8744447011127041,0.8930027527365813,0.8679789251909337
2000-01-01 02:40:00,0.8754018638007612,0.7084979938890688,0.7516054586620731,0.8040882785045542,0.8116715528174459,0.8189458332868335,0.880056182121083,0.7418067535392568,0.8274504621068708,0.8092866624289807,0.8632541999779442,0.8628162389698601,0.877747759058314,0.8887105872498958,0.8639105484990907
2000-01-01 02:45:00,0.8673092888879866,0.7076588132947448,0.7400051814779556,0.8089032123385157,0.8086630831438136,0.8238455921707057,0.8790248573472091,0.7487034595723907,0.8300083174436302,0.8144246967760096,0.8630858153098724,0.8658665281161327,0.877580418007419,0.8911976147903389,0.8632333065938558
2000-01-01 02:50:00,0.8605141278593677,0.7093688291052884,0.7474422389788526,0.8235638657691943,0.809529863808672,0.8183144045147608,0.8770763111829426,0.755394606672534,0.8133868470775186,0.8140313921710618,0.8628755627063358,0.8881222500998526,0.8774623618489881,0.8861648515287112,0.871444195375166
2000-01-01 02:55:00,0.8760963683842066,0.7617167129475205,0.7379170023361844,0.8300557453372563,0.8103131056229974,0.8101480330561627,0.8798102682876778,0.7445322237548863,0.8115276653678272,0.8170659691723214,0.8555617500718056,0.8700146098809093,0.8774286185807435,0.8932987081403093,0.9455627204503795
2000-01-01 03:00:00,0.8913383149988682,0.781537450876016,0.7341628277457674,0.8214855109337384,0.8086792533291193,0.8115958465157423,0.8792460017692839,0.7417648906305959,0.8097033579260983,0.8222705927146715,0.8548696976540963,0.8877948900328303,0.8791118122279569,0.9006959502680442,1.0
2000-01-01 03:05:00,0.8732022828109245,0.7239606479904772,0.7157376182218551,0.8138641788560023,0.8073345887401275,0.820120213765283,0.8763590591000149,0.6701078222910345,0.8170432002454757,0.8153800398635016,0.8613776389195399,0.8792092374377121,0.8761944293759991,0.8972225706845065,0.959660260478995
2000-01-01 03:10:00,0.8751342900932697,0.7261363937566745,0.7197273846144082,0.9205840644109693,0.9176615101568228,0.82686583699766,0.8657275578718078,0.6765839959665063,0.8226320798332803,0.813512584181009,0.8703905193018128,0.9535787834008462,0.8792410499045834,0.8955407610384543,0.9633228060425779
2000-01-01 03:15:00,0.8718004021401331,0.7160115182606692,0.7292752583995491,0.9071706680985919,0.8135420095252227,0.8253454694900407,0.8716614425762993,0.7659190673499823,0.8190056618613201,0.8160319598713821,0.8689729902130034,1.0,0.8775256651704854,0.8922366833327522,0.963057589468312
2000-01-01 03:20:00,0.86262541204628,0.6581499844514307,0.7409789175323599,0.8796678864482917,0.8115393716860988,0.8166471043290289,0.8808376201457561,0.7476507563491052,0.8148852062704265,0.8180932708902124,0.8654048624157824,0.9829402208751035,0.8800652124712609,0.8879616467040263,0.9608828202898607
2000-01-01 03:25:00,0.856229354585399,0.7184650677638733,0.7482569498857491,0.820041963644083,0.8096587619040047,0.8173893618335378,0.8821228649095934,0.7191230769599074,0.8253324390498014,0.8194546282766533,0.866926050031979,0.9605034574470962,0.8795117194399938,0.8858357534207806,0.9633702630958542
2000-01-01 03:30:00,0.8668645833188161,0.7140811362708723,0.74390309295263,0.8323101696060563,0.8107606211900839,0.8373712523640815,0.8838788998560895,0.7482917312369856,0.8248482613138893,0.817143816455473,0.860261124395485,0.9643868347160706,0.877467180748656,0.886530332518657,0.9641343782543689
2000-01-01 03:35:00,0.7741046361467196,0.7168754352241514,0.7339742525290197,0.8312556814559864,0.8226345492323328,0.862653676347997,0.8811008394528888,0.692089775056455,0.8223253420889417,0.8145010471340854,0.8697872589099973,0.9604650068279574,0.8719064106509591,0.886599769176236,0.9592329806985997
2000-01-01 03:40:00,0.7825432056212727,0.7268272815207565,0.7332913087854971,0.8216799183063197,0.810079438469073,0.8626097531918258,0.8823170091743855,0.7413166673521083,0.8146994378245396,0.8124547742103163,0.8686467665967396,0.9430495122685165,0.8709912041761239,0.8922103961458786,0.9630822664088861
2000-01-01 03:45:00,0.772978816632411,0.7233169658409625,0.737685941232902,0.8170596880323355,0.7960091310498463,0.8638471111853938,0.8825644921184377,0.683073458442517,0.8225673123273036,0.8102127567164494,0.8738343159740244,0.9243532247044411,0.8691299339774137,0.897154802689507,0.9623111125795706
2000-01-01 03:50:00,0.7711472690879637,0.7280194621144473,0.7361584464589352,0.813777756248187,0.7987874913914994,0.8632407028034782,0.8817733228262555,0.6888801314682399,0.822297373784851,0.8113177828243141,0.8720949368619745,0.9079078583826906,0.8286051517057839,0.8812524187657358,0.9606313894025615
2000-01-01 03:55:00,0.7709268045799993,0.7198037054982906,0.7345333789772326,0.8047899863397104,0.8107286579602302,0.8515303499440212,0.8844746868500257,0.6325310457675458,0.8195774596798447,0.8225410486889186,0.8272173583454935,0.8536540005046012,0.8071290828275912,0.8266105009933771,0.9613215792710597
2000-01-01 04:00:00,0.7706157041358043,0.7613389796377531,0.7407956992888842,0.8056976462678971,0.8094022481422457,0.86180592771396,0.8855997441242363,0.630298418872985,0.8264959099346136,0.7598583062821213,0.7930813559497744,0.8525495799897729,0.8091490933721533,0.8210285570795763,0.96554720238084
2000-01-01 04:05:00,0.7586175427464693,0.7771069443653942,0.7457898371586742,0.8154931334685487,0.8086030864013841,0.8620895794637029,0.8211495037872021,0.6197290883157082,0.8204523784952825,0.7468483225222026,0.7880781129160037,0.849606161691454,0.8050926074188574,0.8216004501007537,0.9597065387182138
2000-01-01 04:10:00,0.7686133717076015,0.7742342331864766,0.7441848346135754,0.8210746549958859,0.8397147412622483,0.82086930693441,0.8133220705678139,0.6152025231946929,0.8167863386844714,0.7442154011836812,0.8038261238755812,0.7909550384126968,0.8065587665560576,0.8171075369588675,0.9581261321642676
2000-01-01 04:15:00,0.770920667617133,0.7810457696975588,0.7468767865276705,0.8202412617681593,0.8396015171446032,0.8319590961226928,0.8591586966767636,0.6111471212036585,0.8171958927402925,0.751621605695393,0.803552785817304,0.8075025254990382,0.8074419429647994,0.8142856453890162,0.957658066609113
2000-01-01 04:20:00,0.7735736219888656,0.7894318476985236,0.7466727067660995,0.8222550391033554,0.8298780153790798,0.9165792800539,0.9220152437282928,0.6124990819080983,0.8121249947752851,0.7454073004856786,0.80090649414687,0.8110240468381622,0.8048240613744085,0.814212975342303,0.9583323514855014
2000-01-01 04:25:00,0.7657461636476104,0.7846484389965439,0.7380351763729657,0.8193549639973734,0.7982289075462963,0.9288153147298691,0.9094198819717245,0.6073233246552087,0.38093750552341865,0.7302140632646126,0.7995836750533443,0.8649958528225136,0.8003536193402672,0.8134467287130027,0.9626331869626416
2000-01-01 04:30:00,0.7704354898225508,0.7750583910756296,0.7433870864584746,0.8155418870267522,0.8153377691238514,0.9611725890401596,0.9059464353850464,0.5710038591933826,0.48185577573898486,0.7309507848434073,0.7875816065130484,0.8264217999639971,0.7996864117005882,0.8208595280048523,0.9672140504449117
2000-01-01 04:35:00,0.7688134861143373,0.7774262126888013,0.7498088084771202,0.8153664342385276,0.8226012803943626,0.9448219859116124,0.9060624398097565,0.565832569339614,0.8534229516766405,0.7314872055891558,0.7999047885311351,0.8047003693847603,0.7986296232246431,0.8217220400904578,0.9624179620828617
2000-01-01 04:40:00,0.7681340614273745,0.7649196647029488,0.7561258119706873,0.8152647117328705,0.8215576471495375,0.9288576712313286,0.9179544306635207,0.5668421258118538,0.8625120708411731,0.7384287154431106,0.7961276922512632,0.8043453211941515,0.7988113827848761,0.8212019624430222,0.9664439873286339
2000-01-01 04:45:00,0.8046312018773877,0.765694862032199,0.7571547170282718,0.8096119193341781,0.8203898165833069,0.9334756113388173,0.9203436879521468,0.5686951603684541,0.8660911602472811,0.7668659673243763,0.7999183153323397,0.8063967464519688,0.8029063014313286,0.8210596174256034,0.9664426346719289
2000-01-01 04:50:00,0.8692438192181191,0.7649246922572235,0.7493686065682718,0.8080688285904634,0.8177266374285944,0.9293665086874769,0.9184671984201751,0.5656963139387575,0.8632134851280742,0.80746302236852,0.7943652295896849,0.8123557775951309,0.8063313749571159,0.8208658305928848,0.9656889762185973
2000-01-01 04:55:00,0.8682447778017102,0.7763739947323243,0.7531863428547838,0.8087204428984718,0.8192799202345087,0.9327457786792619,0.9175078924919855,0.5580049516557007,0.8617584976130745,0.8113027468087968,0.796832498659985,0.811131610752008,0.8321882453077638,0.8146864016097539,0.9601319562866639
2000-01-01 05:00:00,0.8737337114455888,0.7770024309947713,0.7462098595703542,0.8236317608330831,0.8459994110841154,0.8783219373672208,0.9177121024231428,0.5642969132791287,0.8672486788154872,0.7977105321994457,0.7911705622195575,0.8107180420832886,0.8748792196502365,0.8129248935481266,0.9570453260461014
2000-01-01 05:05:00,0.8651780081509262,0.7755291986894746,0.738770427033996,0.9154530695992019,0.8644311315187548,0.9293908874110214,0.9181628997331989,0.5669503656612062,0.8615901854352475,0.7621480861216758,0.7893357484625348,0.8089933466965414,1.0,0.8113327544953937,0.950811740100053
2000-01-01 05:10:00,0.8657855490167299,0.780855593061678,0.735562679280569,0.9235617416014927,0.8625798503661818,0.9290436848387288,0.9143849241731389,0.5703146869379329,0.8611092570255535,0.7544721101103902,0.7933858644771101,0.8019224850535438,0.8581862433479786,0.8101519061483045,0.9488954141143608
2000-01-01 05:15:00,0.8632219345412977,0.7792422650280157,0.7387317083566443,0.9266654214970698,0.8495269591439933,0.9297425069643167,0.9084498850554698,0.5751687364149883,0.8560116475217239,0.7316431423827515,0.7996621248154406,0.8091825071759967,0.833694041098561,0.8102919633587217,0.9661276145709885
2000-01-01 05:20:00,0.8638466409865851,0.7798904677575362,0.7347868218892492,0.9266223268812477,0.8594701017367521,0.9321141580212492,0.9075721856093626,0.5758486936033037,0.8623866522812416,0.7316346165806981,0.8014667727051028,0.8044006965017793,0.8297436808755481,0.8232575491515063,0.9591087642421665
2000-01-01 05:25:00,0.8738459719772843,0.7801671860444118,0.7276956085238788,0.935877517156795,0.8650163984186343,0.9324930612269385,0.9202613443615179,0.5734117581097667,0.8640534080166968,0.6990159626660107,0.795842761292168,0.8030145186976324,0.8299179777180916,0.8174223849269847,0.9588553429709404
2000-01-01 05:30:00,0.8632999462152531,0.7921049597107624,0.727749271908873,0.9343203731161643,0.8635525701655966,0.9383779419890941,0.9213598825304631,0.5635873136955071,0.8694303640864435,0.7436828404792352,0.7976542144273094,0.8082148671988083,0.8155544691575399,0.8205317280909338,0.956866473830764
2000-01-01 05:35:00,0.8552198389269136,0.8065183878943994,0.7869766978574896,0.9214703320667995,0.8218745401845807,0.9641752518111534,0.9223809581335016,0.563047081528747,0.865242547190265,0.7369694557112813,0.791430191672054,0.809106069297125,0.8021648947429368,0.9268216539580922,0.9557341891393041
2000-01-01 05:40:00,0.8530794218559897,0.775100389466313,0.7896324811712657,0.9084992707850622,0.8195588055504042,1.0,0.9187882967460262,0.56479987082791,0.8693846795349427,0.7057463074042549,0.7895799740291447,0.809975829435263,0.8055580562504734,0.8169521390211055,0.956032591517124
2000-01-01 05:45:00,0.8512595430985552,0.7457530380476606,0.7426394033225671,0.9196817314254274,0.8290616918369447,0.9568560683445255,0.9117224578314013,0.5678083995978982,0.8606199582282305,0.7412542604036136,0.7981560603915883,0.8085163880153179,0.8044704737478495,0.8172574413341576,0.948506721667808
2000-01-01 05:50:00,0.8549124702982239,0.8654217577890382,0.7449666616017308,0.9240341696695159,0.8266865296066956,0.9539992715398993,0.9131966848132734,0.5726318313017817,0.8590029517846678,0.7432245577985421,0.7993270756508136,0.8091209536745444,0.8053490276635439,0.8153987993510379,0.9646127017214629
2000-01-01 05:55:00,0.8489683488737895,0.8358399565985737,0.7474759188675275,0.9304214966771471,0.8272167177830856,0.9530252471592289,0.9014758450907352,0.5722844797256048,0.8699902761370565,0.7904498273464409,0.7945180794005052,0.8075730948571507,0.8042511516476938,0.8118263775826772,0.971003024571474
2000-01-01 06:00:00,0.8271279851935645,0.8139132186482915,0.7346494860121137,0.8974282384234563,0.8249628228414223,0.95754560430636,0.9039007648479358,0.56972907515861,0.9516640797201797,0.7548077091508395,0.7964405398492999,0.7812628671843447,0.804019131069139,0.8100780308862617,0.9732504923692535
2000-01-01 06:05:00,0.7483099497006566,0.7508960384315475,0.7483755284455063,0.9137634218411794,0.7648302389426538,0.945543386048015,0.9134876392784252,0.5690132014470827,0.9614399403085755,0.731308520695715,0.7951328649765964,0.8102665468117364,0.7974283409845431,0.8095397631114619,0.9693360731506696
2000-01-01 06:10:00,0.7392714283896388,0.767730820146541,0.7424684457846131,0.942939482270514,0.7654577322095698,0.9338195584034884,0.946444061210508,0.6306228946941538,0.9595212280659247,0.7314603876431548,0.791283888254882,0.8094086557008452,0.7964166539485343,0.8108608338021034,0.9676532468640079
2000-01-01 06:15:00,0.7407691613375808,0.7689374626114621,0.7363717308240808,0.940902684091772,0.8264852313609795,0.9146064903353911,1.0,0.5765703159030372,0.953929823279862,0.7393634189259233,0.7888615573611618,0.8087483130474938,0.7960705843750417,0.8173170905063056,0.9680925350584424
2000-01-01 06:20:00,0.7373308122274348,0.7574749918298621,0.7921631792960899,0.9395947755367577,0.7677383470285224,0.914876457537217,0.9912354356595993,0.5610998647249384,0.9539427280062444,0.7388679766172558,0.7892029292379192,0.8080077488554689,0.7958753142091441,0.8194192032483129,0.9675111516811229
2000-01-01 06:25:00,0.7512275405666968,0.7478993388675714,0.7620247240567692,0.9384427418474861,0.827870331045402,0.9321035320154657,0.9908101006924295,0.5592142461192102,0.9553369164179966,0.7410065025106443,0.7968650316554847,0.8143165702532974,0.796683672262292,0.832460502784416,0.9662736539924441
2000-01-01 06:30:00,0.7491047037581798,0.746421271259535,0.7598947834942262,0.9336095248623707,0.8243055743068151,0.9302470235622462,0.9882160829980298,0.5662379361702469,0.9529061908014913,0.7464609698350751,0.79633953315,0.8146598375560967,0.8029457135773154,0.8319700449496654,0.9529554731324305
2000-01-01 06:35:00,0.756683905539,0.7507539877394624,0.7566589948320195,0.9146658986454835,0.8225921334408236,0.9322366603510353,0.8875003541169988,0.5664266839777214,0.9485435226562002,0.7487903891737686,0.8037508277396458,0.8143123239540825,0.8022590119083216,0.8311301341500011,0.9518475429600836
2000-01-01 06:40:00,0.7627305915280002,0.7805919989867135,0.7464553140985009,0.9296818170235907,0.8218383788685142,0.838974676093484,0.8648861201058932,0.5655942982740183,0.9478680065307986,0.7453810982085565,0.8156808791518253,0.8116008080857159,0.8012546197606877,0.8316820627068902,0.9598288723699352
2000-01-01 06:45:00,0.755784821112944,0.7900368473496883,0.7515847549415686,0.9349313712068524,0.8245280350673834,0.8268925749587568,0.9021236599500814,0.5676007853228077,0.9465333010739286,0.7425706902735988,0.8118944687875123,0.8115273958421568,0.8003228980686431,0.8284554816266835,0.9601934927449046
2000-01-01 06:50:00,0.7468235707212649,0.7909859634339735,0.7477479583604142,0.9265123396468832,0.8249695258178974,0.8435320608132431,0.8665182770856674,0.5697195113853286,0.9558598776659274,0.7389708883762959,0.8063492436543465,0.804314446015009,0.8012543221672861,0.8242075049911018,0.958645570284544
2000-01-01 06:55:00,0.7360860552600614,0.8218775038219169,0.7461548377730224,0.9295787280029407,0.8248871617464781,0.8436005580590303,0.8790029337419253,0.5591939669359757,0.9531228391246642,0.7342263027106449,0.810650174507887,0.804522378320697,0.7949645143753771,0.8239706245570424,0.9253711327619687
2000-01-01 07:00:00,0.7735669538124821,0.9112673325033981,0.8939107769832356,0.9744236926046721,0.8632937238504035,0.8764096319683102,0.9635049784506925,0.5819494502284901,0.9904925816392373,0.7600302207086558,0.8773127468458534,0.8311210466821478,0.8146575047358648,0.8681014993699908,0.9055473650844874
2000-01-01 07:05:00,0.7766482780076123,0.9115953955201996,0.9037352882450008,0.98282915000925,0.8720155431683456,0.894079419099713,0.9203902811710573,0.5936414189410828,0.9933834980711422,0.7693368708381083,0.892350264824947,0.8400644403664358,0.8212871901872906,0.8722555367252827,0.9109533554990099
2000-01-01 07:10:00,0.7936992747399391,0.8726334676521038,0.9087047192003036,0.9857688046678144,0.8766506630344969,0.8992607845608633,0.8834127218263156,0.6031326189334911,0.9944599540831958,0.7743136794923346,0.8728502425526501,0.8454820042375458,0.8218863676638567,0.8826025856446589,0.914013733439893
2000-01-01 07:15:00,0.8023456714840329,0.8847222761429346,0.9002372672945981,0.999247755243292,0.993688443868854,0.8918328301628832,0.8788565037600723,0.6074398314612804,0.9863178999658428,0.7965481795702453,0.8736322922246041,0.8451905961994685,0.8469839365560092,0.8880661069970466,0.9221505328012913
2000-01-01 07:20:00,0.8042087279064862,0.8921424842423715,1.0,1.0,0.9898286666956587,0.8726588512443376,0.8775832321459054,0.6083664606225783,0.9915647548577898,0.7970917896782586,0.8718460657780654,0.8449843809192445,0.8541902173164797,0.8835709009392471,0.9237504430659794
2000-01-01 07:25:00,0.7938679548718904,0.8966668854722704,0.9214543906266569,0.9844442460424919,0.9896226919113154,0.8615399591714518,0.877358830567438,0.6071927774513448,1.0,0.8953335966299558,0.8384720346346476,0.8449472466914794,0.8534016871330733,0.9564408110912556,0.9238250148136009
2000-01-01 07:30:00,0.7889231698757535,0.8914358577423308,0.8947317304763357,0.9109182208809203,0.9962857586259705,0.8582672156572017,0.8791943189595282,0.6128407304482719,0.9993747532047224,0.8933816899916763,0.8327929959173831,0.8433745992725802,0.8537620327710747,0.9611070898608917,0.9233926667561321
2000-01-01 07:35:00,0.791925524307741,0.8821214739628658,0.9004494088599506,0.8681064459177413,0.9955685344301446,0.847684854243961,0.8804448169239102,0.6089011378908731,0.9948986586846165,0.9352373684003883,0.8472545572328731,0.8387522617732449,0.8529906385920778,0.9763450802721215,0.918000799204961
2000-01-01 07:40:00,0.7890799676918463,0.8852640179414375,0.9049238647632128,0.8754655518952734,0.9917278328027085,0.8467966377500161,0.8808764267449735,0.6051720968221517,0.9964476338951486,0.9244501134747891,0.8417315132655061,0.8375941330686909,0.8518644313585326,0.9589890002232994,0.91549294992124
2000-01-01 07:45:00,0.7720840308084543,0.890578881029796,0.9038460795967488,0.8913902600207834,0.9921366065395011,0.8366429515696152,0.8802080920019889,0.6129909092417168,0.9909766178592856,0.9266007581694486,0.8349802951960252,0.8422506251437338,0.8427646865064502,0.9809338887571128,0.9752643921226452
